,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,74815354.1,9339136.0,191685030.5,5476.0,1183720.0,28947872.5,932141961.0
JCB-PRM,51,88312161.9,23186372.2,196655317.2,1970.7,1138112.1,87686294.8,1296142996.0
DDS-NBDS,51,119950978.4,23607331.1,338022981.6,18509.9,3903731.4,70297691.0,2273527025.3
CU-select,51,124893168.1,15077689.0,315256227.4,5184.0,2602858.0,85020272.5,1381534561.0
LNQ-ens1,51,134647616.8,19188466.1,378439744.2,277.7,2774530.1,74075419.4,2058590461.2
USACE-ERDC_SEIR,51,155327501.6,22025071.0,461710104.8,26.7,3971984.4,62450139.4,2883466821.5
COVIDhub-baseline,51,174388859.1,29615364.0,419343714.2,169.0,6581846.5,81993673.0,2217373921.0
Karlen-pypm,51,182703740.1,27482757.8,546164732.8,7534.2,6972952.1,87235599.3,3637597656.2
USC-SI_kJalpha,51,186121158.1,25170289.0,486017887.8,7744.0,3992762.5,92919380.5,2227179249.0
Covid19Sim-Simulator,51,190687028.1,48743275.8,447901091.8,9754.5,8542219.2,198872153.5,2825899517.9
CEID-Walk,51,191041241.6,32664059.7,468561372.9,1521.5,6520545.3,79452558.7,2146019522.5
UMich-RidgeTfReg,50,195217517.6,17795027.8,492721013.5,1052.1,1828834.0,138369704.7,2764331969.3
COVIDhub-ensemble,51,227004270.5,44957025.0,523929311.3,18496.0,11157066.5,174570708.5,2757615169.0
JHUAPL-Bucky,51,227202159.6,38213033.4,513394251.7,7150.3,8306169.0,163018010.6,2996729185.1
IowaStateLW-STEM,49,284528839.1,81902500.0,588524841.3,40000.0,11320926.5,281130638.5,3412312225.0
RobertWalraven-ESG,51,321216611.5,82189817.5,810425909.1,21.4,6616704.2,199831268.0,4826496339.5
LANL-GrowthRate,51,325329781.6,70851547.7,788173669.4,423.4,22600633.2,216104459.3,4740221384.7
UCLA-SuEIR,51,348447148.6,72138798.6,748325752.5,14383.6,19570322.2,264303125.7,3334757473.8
JHU_IDD-CovidSP,51,409996001.5,132311340.4,907481949.0,142.7,13155322.6,330418240.3,4282320743.8
Google_Harvard-CPF,51,422695073.1,91428706.5,808535536.3,511.8,21597639.2,381952916.5,3544282272.5
TTU-squider,51,628805137.6,185731896.5,1275440407.8,43533.6,18035716.4,418845742.3,6003346116.1
CovidAnalytics-DELPHI,51,658824851.5,144192064.0,1435252794.9,72900.0,35178170.0,514936493.0,6754209856.0
