,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,145.9,40.8,464.2,0.0,13.9,114.6,14569.8
OliverWyman-Navigator,2964,160.9,51.0,462.4,0.0,18.0,135.0,13316.0
COVIDhub-baseline,3141,162.8,44.0,560.9,0.0,15.0,127.0,19127.0
CEID-Walk,3141,163.3,45.4,560.3,0.0,15.5,127.0,18770.9
COVIDhub-ensemble,3141,185.4,48.0,639.3,0.0,16.0,143.0,21459.0
CU-select,3081,186.5,61.0,533.6,0.0,25.0,153.0,14959.0
USC-SI_kJalpha,3109,196.0,58.0,645.9,0.0,21.0,156.0,20125.0
JHUAPL-Bucky,3141,197.0,48.2,692.3,0.0,15.4,145.6,23082.8
IowaStateLW-STEM,3103,209.6,52.0,746.1,0.0,16.0,148.0,24249.0
LANL-GrowthRate,2951,227.8,80.1,643.6,0.0,33.0,200.8,20507.0
JHU_IDD-CovidSP,3139,240.0,73.8,869.1,0.0,26.4,195.2,30002.5
UVA-Ensemble,2771,268.3,70.0,821.2,0.0,23.5,210.8,25827.4
Google_Harvard-CPF,3140,271.0,66.1,1109.4,0.1,26.4,167.9,34706.6
MITCovAlliance-SIR,2582,307.0,79.5,1147.9,0.0,28.8,222.7,32425.6
