,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,749990356.2,174696781.4,1725497163.4,14227.2,20542588.9,906488484.6,10640502726.7
IowaStateLW-STEM,49,782706845.5,244578321.0,1758072796.4,8281.0,38208242.0,939465325.0,11443650625.0
COVIDhub-baseline,51,873946375.3,257474116.0,2161279405.1,85264.0,45405973.0,808014162.5,11606830225.0
Covid19Sim-Simulator,51,1174885369.1,266380428.5,3223141173.4,5762.8,52088180.6,971280484.3,21245532986.9
JCB-PRM,51,1285935268.1,267878417.7,4560805713.3,825.1,40941397.7,748853532.0,32114635437.3
USACE-ERDC_SEIR,51,1598781441.8,452973043.2,3809544579.9,60622.2,40672067.9,1231413111.6,23588193425.7
UCLA-SuEIR,51,1878318930.5,492676143.9,4584834857.4,20962.4,95137546.6,1729690151.4,29585004363.9
LANL-GrowthRate,51,2123058374.7,601960422.1,4422752431.5,131783.1,158486244.3,1829413634.5,25566484088.7
USC-SI_kJalpha,51,2314134332.7,517016644.0,5998185497.2,151321.0,135090905.0,1587980077.0,39701359504.0
CovidAnalytics-DELPHI,51,2395239024.2,803892609.0,5131589595.1,192721.0,139666145.0,2062646545.0,27853941025.0
RobertWalraven-ESG,51,2761796597.8,867578173.9,6343748920.9,134762.4,279502178.1,2201360298.5,41165679011.3
