,mean_rank
COVIDhub-baseline,2.7
Covid19Sim-Simulator,3.4
IowaStateLW-STEM,3.5
USACE-ERDC_SEIR,4.3
JCB-PRM,4.5
USC-SI_kJalpha,5.1
UCLA-SuEIR,5.2
RobertWalraven-ESG,7.3
