,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,8306.1,6597.9,8959.5,12.1,1597.8,12007.7,41620.5
JHU_CSSE-DECOM,42,9982.4,6599.8,12408.2,143.0,1440.7,12083.9,59231.2
UMich-RidgeTfReg,50,10402.0,6082.8,12661.3,199.0,1879.7,13396.3,69282.1
Covid19Sim-Simulator,51,10946.8,7621.3,11380.6,170.4,3014.5,16512.8,62478.9
CU-select,51,10994.6,6435.0,15308.7,50.0,2578.0,13255.0,91766.0
COVIDhub-baseline,51,11408.8,8276.0,11007.0,50.0,3509.0,17251.5,57729.0
CEID-Walk,51,11758.4,8574.1,11355.7,162.4,3482.3,17514.2,56442.4
DDS-NBDS,51,11872.7,9744.3,11371.8,167.8,3520.2,14906.1,51080.6
USC-SI_kJalpha,51,12259.3,9124.0,12176.8,75.0,3982.0,16883.5,57372.0
LNQ-ens1,51,12426.0,8769.5,13205.0,214.3,3751.4,15232.9,63886.3
JHUAPL-Bucky,51,13425.5,7343.6,13394.2,199.4,4174.3,21839.4,67594.4
COVIDhub-ensemble,51,13558.4,9530.0,12935.5,137.0,5006.0,19343.0,67401.0
JHU_IDD-CovidSP,51,14538.4,11933.8,14952.8,92.1,3761.3,17877.7,76809.8
Karlen-pypm,51,14783.5,9298.1,15546.7,36.0,3809.2,20121.0,68760.7
IowaStateLW-STEM,49,15612.7,11389.0,14194.6,343.0,5592.5,22031.0,68539.0
UCLA-SuEIR,51,17905.5,13299.6,15975.0,218.6,7433.8,23880.1,71060.1
LANL-GrowthRate,51,19154.7,12319.5,18379.7,271.7,8122.0,23084.9,80638.9
RobertWalraven-ESG,51,19186.2,14620.8,17683.8,153.1,7185.0,24836.3,83112.3
TTU-squider,51,21551.1,16678.0,22730.0,249.6,6035.9,28471.3,93246.6
CovidAnalytics-DELPHI,51,23129.2,15928.0,22739.8,330.0,8839.0,32910.0,98142.0
