,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,42.0,13.0,129.8,0.0,4.4,35.7,3974.5
OliverWyman-Navigator,3007,45.1,15.0,148.7,0.0,5.0,36.0,4155.0
COVIDhub-baseline,3141,48.5,14.0,165.1,0.0,5.0,37.0,4246.0
CEID-Walk,3141,48.7,14.2,164.5,0.0,4.7,37.8,4205.9
COVIDhub-ensemble,3141,48.8,14.0,156.2,0.0,5.0,40.0,4278.0
CU-select,3077,51.9,19.0,178.6,0.0,7.0,43.0,5166.0
Google_Harvard-CPF,3140,52.4,16.5,194.1,0.0,5.9,42.1,6144.6
IowaStateLW-STEM,3103,60.1,18.0,217.9,0.0,6.0,48.0,7036.0
LANL-GrowthRate,2950,61.0,21.8,174.8,0.0,8.4,53.8,4309.5
JHUAPL-Bucky,3141,67.7,17.5,242.2,0.0,6.4,49.2,7138.1
USC-SI_kJalpha,3112,68.0,18.0,266.9,0.0,6.0,51.0,8417.0
UVA-Ensemble,2091,73.9,22.0,242.7,0.0,7.8,58.5,6616.5
JHU_IDD-CovidSP,3139,95.7,27.8,365.6,0.0,8.8,76.1,12470.2
MITCovAlliance-SIR,2700,106.9,30.8,361.7,0.0,11.0,81.9,9304.1
PandemicCentral-USCounty,2214,116.8,27.0,838.6,0.0,9.0,81.0,40907.0
