,mean_rank
COVIDhub-baseline,3.9
JHUAPL-Bucky,4.2
IowaStateLW-STEM,4.6
JHU_IDD-CovidSP,4.9
UCLA-SuEIR,5.2
USC-SI_kJalpha,5.4
MITCovAlliance-SIR,6.1
CU-select,6.8
RobertWalraven-ESG,6.9
LANL-GrowthRate,7.0
