,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,4328084.5,1331716.0,6414560.5,11.6,105862.0,5429615.6,26204161.0
OliverWyman-Navigator,51,4411774.8,889249.0,8847985.1,0.0,96865.0,4403048.0,51437584.0
LNQ-ens1,51,5374219.7,759036.3,9881159.7,280.9,166131.0,4405706.3,48688181.6
Geneva-DetGrowth,51,6851548.2,893035.0,12300373.0,1756.4,103303.2,6482104.1,66151292.9
Google_Harvard-CPF,51,7815384.4,2022950.6,16891676.5,254.7,247410.4,8628473.1,111531420.7
IQVIA_ACOE-STAN,49,8668903.1,1281393.0,15675053.1,2601.0,409092.5,9852085.0,76983076.0
USC-SI_kJalpha,51,8687188.7,1943236.0,17329689.9,25.0,334674.5,7546493.0,95101504.0
USACE-ERDC_SEIR,51,8840505.8,878816.8,21317278.6,754.9,55623.4,7583349.2,109396135.1
CU-select,51,9238850.0,3515625.0,16311428.6,4.0,646453.0,9263312.5,92140801.0
UMich-RidgeTfReg,50,9294180.8,1147180.7,22901453.5,3.0,249842.8,8878429.7,147508877.8
COVIDhub-baseline,51,9342685.9,2669956.0,17210249.2,100.0,558786.5,9437440.0,102637161.0
CEID-Walk,51,9422592.5,2140690.9,16540086.3,351.5,440018.9,10715181.8,91665324.8
DDS-NBDS,51,9681191.0,962315.1,26944859.4,334.9,170668.4,7340361.5,165437650.0
JCB-PRM,51,10222269.4,1224889.5,21157798.0,2557.7,274742.3,9144338.7,112076165.8
IowaStateLW-STEM,49,10790747.1,2399401.0,25164180.7,2116.0,214637.0,11833609.0,170929476.0
COVIDhub-ensemble,51,11951249.7,2343961.0,25912808.8,484.0,488962.0,11615985.0,160351569.0
Covid19Sim-Simulator,51,13775331.9,2490224.1,26997510.9,1262.5,542917.8,14744298.8,150093467.1
BPagano-RtDriven,51,13960937.2,5665333.0,28459763.9,5537.9,208364.3,10255672.8,136453128.5
JHU_CSSE-DECOM,51,15243739.4,2114116.0,35853797.6,1.0,278585.0,12674462.5,235070224.0
RobertWalraven-ESG,51,15392454.7,3428533.7,30088400.7,860.8,169015.5,19907311.8,162597181.8
JHU_UNC_GAS-StatMechPool,51,16208403.7,2046330.2,36742024.8,16.0,490953.1,13261870.6,182533610.2
UCLA-SuEIR,51,17247582.7,3757441.6,32158553.9,2032.5,893200.9,20290500.5,189169719.7
JHUAPL-Bucky,51,17330384.3,3820685.4,34199912.9,138.9,246699.0,24495149.1,212548655.9
UCSB-ACTS,51,18047175.7,1977022.7,39482613.5,140.7,164012.4,12419358.1,227380599.8
LANL-GrowthRate,51,21242914.1,2190453.0,51686116.7,0.2,233032.8,17811435.3,252136565.8
CovidAnalytics-DELPHI,51,65572376.4,13995081.0,143191616.0,4096.0,2962670.5,44312710.5,769563081.0
JHU_IDD-CovidSP,51,69211929.1,16814975.0,150878376.7,841.0,2521251.0,65448723.6,719680417.5
TTU-squider,51,71610008.8,23169368.3,125875345.6,2658.2,2997019.2,99089454.6,616762969.8
