,mean_rank
COVIDhub-baseline,3.6
JHUAPL-Bucky,4.0
Covid19Sim-Simulator,4.1
JCB-PRM,4.1
IowaStateLW-STEM,4.5
USACE-ERDC_SEIR,5.6
UCLA-SuEIR,6.9
USC-SI_kJalpha,7.2
LANL-GrowthRate,8.0
CovidAnalytics-DELPHI,8.6
RobertWalraven-ESG,9.4
