,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,18602.1,169.1,321943.3,0.0,19.4,1271.5,15796994.5
OliverWyman-Navigator,3007,24143.7,225.0,407732.7,0.0,25.0,1296.0,17264025.0
COVIDhub-ensemble,3141,26765.0,196.0,469011.4,0.0,25.0,1600.0,18301284.0
CEID-Walk,3141,29408.2,201.8,465104.3,0.0,21.8,1429.7,17689409.8
COVIDhub-baseline,3141,29589.9,196.0,469478.9,0.0,25.0,1369.0,18028516.0
LANL-GrowthRate,2950,34250.0,476.6,505017.3,0.0,70.2,2896.4,18571855.5
CU-select,3077,34590.8,361.0,633515.4,0.0,49.0,1849.0,26687556.0
Google_Harvard-CPF,3140,40422.6,271.7,826540.4,0.0,34.6,1770.7,37756560.4
IowaStateLW-STEM,3103,51068.8,324.0,1093622.1,0.0,36.0,2304.0,49505296.0
JHUAPL-Bucky,3141,63252.6,305.8,1150757.0,0.0,40.4,2421.4,50951852.3
UVA-Ensemble,2091,64363.6,482.1,1102016.5,0.0,60.2,3422.9,43777970.6
USC-SI_kJalpha,3112,75811.8,324.0,1589261.7,0.0,36.0,2601.0,70845889.0
MITCovAlliance-SIR,2700,142236.0,950.0,2270599.4,0.0,121.0,6710.8,86566146.6
JHU_IDD-CovidSP,3139,142782.6,774.5,3215432.5,0.0,78.3,5788.2,155505056.7
PandemicCentral-USCounty,2214,716623.3,729.0,30171223.3,0.0,81.0,6561.0,1673382649.0
