,mean_rank
JCB-PRM,5.6
JHU_CSSE-DECOM,5.9
CU-select,6.1
Covid19Sim-Simulator,7.5
COVIDhub-baseline,7.7
UMich-RidgeTfReg,7.7
CEID-Walk,8.2
LNQ-ens1,8.2
DDS-NBDS,8.2
USC-SI_kJalpha,9.2
JHUAPL-Bucky,9.6
COVIDhub-ensemble,11.0
Karlen-pypm,11.2
JHU_IDD-CovidSP,11.3
IowaStateLW-STEM,13.8
TTU-squider,14.5
UCLA-SuEIR,15.1
LANL-GrowthRate,15.8
RobertWalraven-ESG,15.8
CovidAnalytics-DELPHI,17.6
