,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,5317.0,3056.0,6890.3,74.0,1082.0,5354.5,30531.0
JCB-PRM,51,6516.9,4815.2,6838.1,44.4,1044.0,9361.7,36002.0
LNQ-ens1,51,7042.4,4380.5,9314.2,16.7,1664.0,8588.2,45371.7
DDS-NBDS,51,7144.4,4858.7,8383.7,136.1,1974.6,8384.3,47681.5
CU-select,51,7199.2,3883.0,8632.8,72.0,1613.0,9220.5,37169.0
USACE-ERDC_SEIR,51,7517.4,4693.1,10039.5,5.2,1988.5,7878.4,53697.9
Karlen-pypm,51,8353.9,5242.4,10732.0,86.8,2627.5,9340.0,60312.5
USC-SI_kJalpha,51,8385.1,5017.0,10868.7,88.0,1997.5,9634.5,47193.0
COVIDhub-baseline,51,8511.1,5442.0,10197.5,13.0,2565.5,9053.0,47089.0
UMich-RidgeTfReg,50,8630.8,4218.4,11096.9,32.4,1351.6,11727.6,52576.9
CEID-Walk,51,8801.8,5715.2,10762.9,39.0,2553.4,8902.4,46325.1
Covid19Sim-Simulator,51,9589.4,6981.6,10035.2,98.8,2922.6,14100.6,53159.2
COVIDhub-ensemble,51,10091.9,6705.0,11298.7,136.0,3335.5,13212.5,52513.0
JHUAPL-Bucky,51,10117.0,6181.7,11284.7,84.6,2880.8,12767.2,54742.4
RobertWalraven-ESG,51,11713.8,9065.9,13699.8,4.6,2558.4,14136.0,69473.0
IowaStateLW-STEM,49,12044.5,9050.0,11926.8,200.0,3362.5,16761.5,58415.0
LANL-GrowthRate,51,12325.0,8417.3,13300.1,20.6,4753.6,14693.1,68849.3
UCLA-SuEIR,51,12907.1,8493.5,13619.5,119.9,4415.4,16252.0,57747.4
JHU_IDD-CovidSP,51,13960.7,11502.7,14812.1,11.9,3626.5,18038.2,65439.4
Google_Harvard-CPF,51,14406.8,9561.8,14813.6,22.6,4626.6,19543.2,59533.9
TTU-squider,51,17503.7,13628.3,18134.9,208.6,4239.8,20459.4,77481.3
CovidAnalytics-DELPHI,51,17538.8,12008.0,18927.2,270.0,5927.0,22678.0,82184.0
