,mean_rank
LNQ-ens1,5.9
COVIDhub-baseline,6.2
OliverWyman-Navigator,6.3
CEID-Walk,6.4
COVIDhub-ensemble,6.5
Google_Harvard-CPF,7.2
IowaStateLW-STEM,7.6
JHUAPL-Bucky,7.8
CU-select,8.2
USC-SI_kJalpha,8.2
UVA-Ensemble,8.9
LANL-GrowthRate,9.4
JHU_IDD-CovidSP,10.2
PandemicCentral-USCounty,10.2
MITCovAlliance-SIR,11.0
