,mean_rank
OliverWyman-Navigator,6.1
RobertWalraven-ESG,6.8
LNQ-ens1,7.2
JHU_CSSE-DECOM,7.6
Karlen-pypm,8.1
CU-select,8.3
MSRA-DeepST,9.1
DDS-NBDS,9.5
USC-SI_kJalpha,9.6
UMich-RidgeTfReg,10.1
CEID-Walk,10.5
COVIDhub-baseline,10.6
BPagano-RtDriven,11.3
COVIDhub-ensemble,12.2
JCB-PRM,12.2
JHUAPL-Bucky,12.4
Covid19Sim-Simulator,15.0
IowaStateLW-STEM,15.9
LANL-GrowthRate,16.5
JHU_IDD-CovidSP,16.8
UCLA-SuEIR,18.9
TTU-squider,20.6
CovidAnalytics-DELPHI,20.8
