,mean_rank
COVIDhub-baseline,5.1
CEID-Walk,5.2
JHUAPL-Bucky,5.6
LNQ-ens1,5.9
IowaStateLW-STEM,6.1
COVIDhub-ensemble,6.8
JHU_IDD-CovidSP,7.0
USC-SI_kJalpha,7.0
UCLA-SuEIR,7.4
UVA-Ensemble,7.4
CU-select,7.8
RobertWalraven-ESG,9.5
LANL-GrowthRate,10.2
