,mean_rank
COVIDhub-baseline,2.8
IowaStateLW-STEM,2.9
UCLA-SuEIR,3.3
USC-SI_kJalpha,3.6
MITCovAlliance-SIR,3.8
RobertWalraven-ESG,4.7
