,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,34321825.0,1664100.0,120024428.4,2116.0,161640.0,15312794.0,819218884.0
Karlen-pypm,51,49445268.2,3498022.1,133038388.4,158.8,332175.4,26138152.6,774375321.8
CU-select,51,50082493.1,5489649.0,149414433.1,961.0,310180.0,29960842.5,974750841.0
RobertWalraven-ESG,51,53984598.5,4921831.0,193085602.6,19.0,312686.2,24714627.6,1243670301.8
DDS-NBDS,51,56850754.8,7202615.0,148622975.2,88.5,1014770.3,39842252.2,925593562.9
JHU_CSSE-DECOM,51,63808378.0,8330406.1,168127229.2,72.5,334009.6,37120940.0,959714550.1
LNQ-ens1,51,64086697.4,5145438.3,271930649.6,518.8,449867.9,22690551.3,1893610431.8
COVIDhub-baseline,51,72897841.2,8678916.0,195497604.9,225.0,2008085.0,49464890.0,1185493761.0
USC-SI_kJalpha,51,73017158.6,6270016.0,239678143.3,729.0,834754.5,40578581.0,1558907289.0
BPagano-RtDriven,51,75129971.2,6526725.3,177005385.1,379.0,1061015.6,54598161.6,916400425.9
UMich-RidgeTfReg,50,78722715.6,5191697.0,215365333.2,5489.4,406220.7,46578099.4,1270638589.3
CEID-Walk,51,79055231.8,7768389.1,211957463.1,124.7,1615220.8,50587461.0,1177236486.4
JCB-PRM,51,80583729.4,12910178.3,201381439.4,386.6,2065969.1,54770602.6,1276769598.5
COVIDhub-ensemble,51,86650247.7,12809241.0,213071100.8,36.0,2051585.0,54104030.5,1204298209.0
MSRA-DeepST,47,95643789.3,6892121.9,264039984.8,6173.7,849565.0,41847645.5,1317560245.5
JHUAPL-Bucky,51,96502121.3,14150132.5,219905718.8,31.8,669294.6,81002073.8,1265277892.6
Covid19Sim-Simulator,51,108205963.0,19703528.4,251776319.6,12224.5,3579377.8,71720203.6,1170915811.2
IowaStateLW-STEM,49,131531303.7,25542916.0,301897719.3,5776.0,4746732.5,103071964.5,1525293025.0
UCLA-SuEIR,51,150648295.4,36675742.6,303092031.4,19372.8,9949129.1,149639644.6,1364199269.2
LANL-GrowthRate,51,163149592.3,17524849.2,550503505.7,10486.3,7033106.4,81653377.9,3812897867.6
JHU_IDD-CovidSP,51,216186108.5,61657358.9,502446471.0,4.6,6629995.1,170143626.5,2761507755.0
CovidAnalytics-DELPHI,51,353531899.6,68046001.0,759520217.4,4356.0,25247504.5,259644000.5,3602400400.0
TTU-squider,51,362655850.5,100406211.7,715264217.6,23524.2,11316411.9,263510119.9,3467207689.0
