,mean_rank
COVIDhub-baseline,5.9
CEID-Walk,6.0
LNQ-ens1,6.0
OliverWyman-Navigator,6.6
COVIDhub-ensemble,6.8
IowaStateLW-STEM,7.4
JHUAPL-Bucky,7.5
USC-SI_kJalpha,7.5
Google_Harvard-CPF,8.2
CU-select,8.4
PandemicCentral-USCounty,9.4
JHU_IDD-CovidSP,9.7
UVA-Ensemble,9.8
LANL-GrowthRate,10.2
MITCovAlliance-SIR,10.7
