,mean_rank
LNQ-ens1,5.4
COVIDhub-baseline,5.7
CEID-Walk,5.8
JHUAPL-Bucky,6.5
OliverWyman-Navigator,6.6
COVIDhub-ensemble,6.6
IowaStateLW-STEM,6.9
USC-SI_kJalpha,7.6
Google_Harvard-CPF,8.1
CU-select,8.4
UVA-Ensemble,8.8
JHU_IDD-CovidSP,8.9
MITCovAlliance-SIR,9.7
LANL-GrowthRate,10.0
