,mean_rank
IowaStateLW-STEM,3.0
COVIDhub-baseline,3.1
JHU_IDD-CovidSP,3.1
LANL-GrowthRate,3.5
JHUAPL-Bucky,3.9
CU-select,5.0
MITCovAlliance-SIR,6.3
