,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,14729.0,7105.3,21028.7,60.3,2715.9,16987.7,109031.0
MOBS-GLEAM_COVID,50,15309.4,9396.0,18714.8,940.6,3166.1,18586.1,95732.9
JHU_UNC_GAS-StatMechPool,51,23360.3,12967.0,28226.9,55.5,5100.0,27065.0,132132.0
OneQuietNight-ML,51,26439.2,19186.0,30691.4,43.0,9154.5,31066.0,181377.0
USC-SI_kJalpha,51,33078.0,15560.0,70450.1,74.0,6755.0,35905.0,495152.0
IowaStateLW-STEM,49,34373.1,22406.0,45506.5,393.0,6392.0,46453.5,289469.0
TTU-squider,51,35389.3,20304.2,66166.0,15.9,4119.1,37111.4,454224.4
Karlen-pypm,51,36453.0,9441.0,72118.8,306.1,3145.1,28139.7,428519.6
BPagano-RtDriven,51,36918.6,16595.1,62335.7,1017.2,8034.3,44592.1,425237.5
RobertWalraven-ESG,51,37715.2,20672.7,59341.4,267.5,5673.9,46593.1,372235.1
UCLA-SuEIR,51,38756.6,22730.2,64703.8,24.0,5640.3,45714.3,367556.3
Covid19Sim-Simulator,51,39970.9,20983.5,70837.3,100.7,7282.5,44352.5,472063.5
Microsoft-DeepSTIA,50,40916.1,25210.8,53521.5,1617.6,12820.9,48273.9,309660.1
COVIDhub-ensemble,51,40981.5,25585.0,63779.6,794.0,9047.5,53200.5,416987.0
COVIDhub-baseline,51,41336.3,26898.0,64401.7,428.0,10182.5,48714.0,443062.0
CEID-Walk,51,41421.8,26484.9,65283.8,391.9,8032.2,50757.5,448966.8
LANL-GrowthRate,51,43876.2,25957.5,66934.9,386.5,5111.2,41970.2,402189.5
UCSB-ACTS,51,45584.3,18627.8,96747.6,326.6,4833.8,35182.7,651682.7
JHUAPL-Bucky,51,45974.8,13893.8,71220.7,401.4,5109.6,49404.4,294712.7
LNQ-ens1,51,54890.1,35421.3,77411.9,1591.1,10444.2,70646.4,494769.3
JHU_CSSE-DECOM,49,57645.8,33183.0,84211.3,1585.0,14173.5,64737.0,423602.0
Google_Harvard-CPF,51,58470.9,44077.2,62065.8,137.5,17528.7,71406.6,299429.0
UMich-RidgeTfReg,50,59122.2,28330.9,107533.6,257.0,11705.8,55665.2,662290.9
UVA-Ensemble,51,62483.2,31163.1,96874.1,904.1,10540.7,77581.9,584338.5
CovidAnalytics-DELPHI,51,89336.4,22435.0,330281.2,364.0,5002.5,42566.5,2347135.0
IEM_MED-CovidProject,51,92256.2,46858.4,137435.6,895.4,14359.0,79782.9,657048.0
CU-select,51,130007.7,63323.0,229076.1,239.0,24315.5,152561.5,1518605.0
DDS-NBDS,51,151329.3,56703.2,293947.6,1753.0,18136.9,173290.4,1879403.8
