,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,240.7,62.0,1470.6,0.0,23.0,163.0,68312.0
JHU_IDD-CovidSP,3141,253.8,47.1,1499.2,0.0,15.1,142.2,67362.9
LNQ-ens1,3140,346.6,60.4,2083.5,0.0,18.9,189.5,94406.7
LANL-GrowthRate,3111,356.8,62.0,1878.6,0.0,19.0,201.0,81210.5
UpstateSU-GRU,2770,357.3,84.6,1640.3,0.1,28.1,252.2,57820.7
COVIDhub-ensemble,3141,382.5,77.0,2106.7,0.0,23.0,229.0,90672.0
PandemicCentral-USCounty,3120,400.0,100.0,1313.5,0.0,32.7,277.1,33496.9
FAIR-NRAR,3137,438.8,98.8,2615.0,0.0,28.1,300.1,121797.2
CEID-Walk,3141,518.4,92.3,3357.9,0.0,27.9,300.1,155349.2
COVIDhub-baseline,3141,521.8,92.0,3347.2,0.0,27.0,297.0,153950.0
JHUAPL-Bucky,3141,548.2,104.7,2166.3,0.0,30.3,358.5,68957.1
IowaStateLW-STEM,3103,577.8,140.0,3151.1,0.0,45.0,403.0,142406.0
OliverWyman-Navigator,3027,749.8,154.0,3842.6,0.0,45.0,470.0,159426.0
Google_Harvard-CPF,3140,753.4,150.0,4017.2,0.0,53.0,433.3,156551.2
CU-select,3031,784.7,92.0,7737.0,0.0,28.0,303.0,276874.0
UVA-Ensemble,3131,963.7,133.0,7225.9,0.0,39.1,431.6,357366.7
