,count,mean,median,std,min,25%,75%,max
PandemicCentral-USCounty,3121,1788099.5,11867.8,20004652.3,0.0,1213.6,95416.5,740879341.0
JHU_IDD-CovidSP,3141,1887591.8,6050.0,31889572.8,0.0,549.8,60397.5,1489639727.1
UpstateSU-GRU,2077,2090638.7,11069.7,23587525.5,0.0,1382.8,104252.5,858100007.9
OneQuietNight-ML,3135,2358471.5,12100.0,62774156.3,0.0,1444.0,88209.0,3375029025.0
IowaStateLW-STEM,3103,5375939.4,22801.0,171225401.5,0.0,2500.0,175561.0,9435402496.0
COVIDhub-ensemble,3141,7790747.4,18769.0,215862751.4,0.0,1600.0,160000.0,11183697009.0
LANL-GrowthRate,3110,9696574.5,12996.0,240433835.5,0.0,1089.0,161604.0,12638481241.0
COVIDhub-baseline,3141,14507682.8,30976.0,505372568.5,0.0,2916.0,256036.0,27873638116.0
CEID-Walk,3141,15465888.5,29896.1,561481411.8,0.0,2845.0,254945.2,31058291990.5
LNQ-ens1,3140,17038931.0,31003.7,517643661.9,0.0,2398.2,277623.2,28268291370.7
JHUAPL-Bucky,3141,24195384.8,26675.3,650720560.9,0.0,2202.9,340254.0,34609375504.6
FAIR-NRAR,3137,31397692.4,73429.0,1018574060.8,0.0,8951.7,504341.9,56139357487.1
Google_Harvard-CPF,3140,71537068.4,81848.0,2430351155.9,0.0,12576.8,607529.7,133558224982.0
UVA-Ensemble,3131,102669724.3,37674.3,4742833701.7,0.0,3134.2,369724.7,265348188354.8
CU-select,3006,205381363.6,80656.0,6060954208.4,0.0,3249.0,1428025.0,304482136401.0
