,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,37514.6,106.7,471837.4,0.0,11.4,932.0,19664546.0
OneQuietNight-ML,3135,52151.7,196.0,626750.0,0.0,25.0,1764.0,23454649.0
LANL-GrowthRate,3111,54585.8,225.0,734733.5,0.0,25.0,1764.0,29214025.0
COVIDhub-ensemble,3141,56035.1,144.0,811498.7,0.0,16.0,1369.0,37271025.0
COVIDhub-trained_ensemble,3141,58352.4,196.0,798725.6,0.0,25.0,1600.0,27144100.0
FAIR-NRAR,3137,68337.5,214.2,785813.8,0.0,20.6,2414.7,24729418.5
UChicagoCHATTOPADHYAY-UnIT,3093,72922.2,230.4,1524540.1,0.0,32.9,1951.9,80478841.0
UVA-Ensemble,3131,77398.5,245.3,1117187.4,0.0,27.5,2149.2,42757123.3
Google_Harvard-CPF,3140,161143.8,382.5,1794394.4,0.0,41.0,3853.7,68227600.0
CU-select,3096,166203.7,256.0,2792351.0,0.0,25.0,2116.0,102657424.0
COVIDhub-baseline,3141,173793.2,289.0,3709878.2,0.0,25.0,2916.0,187306596.0
CEID-Walk,3141,178026.1,309.8,3883772.8,0.0,33.2,2923.7,199461388.7
OliverWyman-Navigator,3003,192058.6,361.0,3461555.0,0.0,36.0,3600.0,155900196.0
JHU_IDD-CovidSP,3141,209212.5,187.2,8450907.7,0.0,20.6,1755.1,471754712.3
PandemicCentral-USCounty,2878,231426.8,848.7,3100137.9,0.0,84.5,6944.4,145788317.0
JHUAPL-Bucky,3141,264884.1,413.4,4453167.0,0.0,41.4,3591.8,201162989.5
UpstateSU-GRU,2770,376460.8,677.1,8478986.8,0.0,73.1,5965.0,401676753.5
IowaStateLW-STEM,3103,597165.7,625.0,21325875.3,0.0,81.0,5184.0,1168135684.0
