,mean_rank
COVIDhub-baseline,3.1
Covid19Sim-Simulator,3.4
USC-SI_kJalpha,3.5
UCLA-SuEIR,3.5
IowaStateLW-STEM,3.9
JHUAPL-Bucky,4.2
JCB-PRM,6.3
