,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,28780.7,19054.0,39924.6,376.1,3463.2,36297.2,229913.4
IowaStateLW-STEM,49,33712.5,18334.0,57180.8,300.0,6430.0,36986.5,348159.0
COVIDhub-baseline,51,34114.0,10788.0,73099.8,69.0,2010.5,28741.5,404731.0
Covid19Sim-Simulator,51,36561.6,8226.6,102228.3,38.3,2224.5,30244.5,682346.1
CU-select,51,40882.1,27384.0,44113.0,1039.0,7113.0,56390.5,201313.0
UCLA-SuEIR,51,44870.3,16933.4,76134.6,127.2,5848.7,54612.2,437383.9
LANL-GrowthRate,51,49252.3,10515.5,167740.7,32.0,2698.5,28491.0,1173579.0
USC-SI_kJalpha,51,49865.6,23689.0,80091.4,1068.0,6158.0,52706.5,483901.0
CovidAnalytics-DELPHI,51,55308.3,20906.0,85758.3,83.0,9115.5,62978.5,420968.0
JHUAPL-Bucky,51,83125.9,42184.7,237596.8,442.6,13536.2,65949.1,1700289.8
JCB-PRM,51,89488.4,24323.6,277966.0,945.7,12615.7,61136.4,1961093.9
