,mean_rank
Covid19Sim-Simulator,3.9
COVIDhub-baseline,4.2
LANL-GrowthRate,4.2
JHU_IDD-CovidSP,5.0
IowaStateLW-STEM,5.5
UCLA-SuEIR,5.8
USC-SI_kJalpha,6.9
JCB-PRM,7.3
CovidAnalytics-DELPHI,7.4
CU-select,7.4
JHUAPL-Bucky,8.3
