,mean_rank
JHU_IDD-CovidSP,2.9
COVIDhub-baseline,2.9
LANL-GrowthRate,3.3
IowaStateLW-STEM,3.5
JHUAPL-Bucky,4.4
CU-select,4.6
MITCovAlliance-SIR,6.4
