,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
13145,994,472.0,,,,984.0,,571.0,,,,,-522.0,,,,-10.0,,-423.0,,,,,,,,True,,True,,,,
13147,1026,1160.0,,,,1120.0,,2231.6,,,,,134.0,,,,94.0,,1205.6,,,,,,,,True,,False,,,,
13149,251,504.0,,,,462.0,,1285.8,,,,,253.0,,,,211.0,,1034.8,,,,,,,,True,,False,,,,
13151,9529,7008.0,,,,6580.0,,12108.7,,5824.1,14499.0,,-2521.0,,,,-2949.0,,2579.7,,-3704.9,4970.0,,,,,False,,False,,False,False,
13153,6582,4472.0,,,,4379.0,,13472.0,,3117.6,15114.0,,-2110.0,,,,-2203.0,,6890.0,,-3464.4,8532.0,,,,,False,,False,,False,False,
13155,351,256.0,,,,215.0,,261.9,,,,,-95.0,,,,-136.0,,-89.1,,,,,,,,False,,True,,,,
13157,4391,3312.0,,,,2506.0,,5602.9,,2611.8,,,-1079.0,,,,-1885.0,,1211.9,,-1779.2,,,,,,False,,False,,False,,
13159,588,560.0,,,,475.0,,1196.5,,,,,-28.0,,,,-113.0,,608.5,,,,,,,,False,,False,,,,
13161,617,392.0,,,,332.0,,1199.8,,,,,-225.0,,,,-285.0,,582.8,,,,,,,,False,,False,,,,
13163,649,472.0,,,,506.0,,658.0,,,,,-177.0,,,,-143.0,,9.0,,,,,,,,True,,True,,,,
13165,280,64.0,,,,298.0,,41.4,,,,,-216.0,,,,18.0,,-238.6,,,,,,,,True,,False,,,,
13167,480,176.0,,,,336.0,,73.9,,,,,-304.0,,,,-144.0,,-406.1,,,,,,,,True,,False,,,,
13169,838,480.0,,,,980.0,,686.7,,,,,-358.0,,,,142.0,,-151.3,,,,,,,,True,,True,,,,
13171,920,632.0,,,,776.0,,235.2,,,,,-288.0,,,,-144.0,,-684.8,,,,,,,,True,,False,,,,
13173,270,80.0,,,,144.0,,59.1,,,,,-190.0,,,,-126.0,,-210.9,,,,,,,,True,,False,,,,
13175,2259,1400.0,,,,1537.0,,4381.8,,1011.4,,,-859.0,,,,-722.0,,2122.8,,-1247.6,,,,,,True,,False,,False,,
13177,1312,936.0,,,,896.0,,3322.2,,,,,-376.0,,,,-416.0,,2010.2,,,,,,,,False,,False,,,,
13179,1165,688.0,,,,1090.0,,508.5,,,,,-477.0,,,,-75.0,,-656.5,,,,,,,,True,,False,,,,
13181,320,200.0,,,,202.0,,57.3,,,,,-120.0,,,,-118.0,,-262.7,,,,,,,,True,,False,,,,
13183,375,192.0,,,,199.0,,246.2,,,,,-183.0,,,,-176.0,,-128.8,,,,,,,,True,,True,,,,
13185,3819,3336.0,,,,2552.0,,2257.1,,1906.4,,,-483.0,,,,-1267.0,,-1561.9,,-1912.6,,,,,,False,,False,,False,,
13187,1140,1192.0,,,,1182.0,,812.6,,,,,52.0,,,,42.0,,-327.4,,,,,,,,True,,False,,,,
13189,1060,872.0,,,,805.0,,2423.8,,,,,-188.0,,,,-255.0,,1363.8,,,,,,,,False,,False,,,,
13191,241,272.0,,,,183.0,,434.6,,,,,31.0,,,,-58.0,,193.6,,,,,,,,False,,False,,,,
13193,346,240.0,,,,465.0,,768.6,,,,,-106.0,,,,119.0,,422.6,,,,,,,,False,,False,,,,
13195,1446,1056.0,,,,1117.0,,2147.4,,,,,-390.0,,,,-329.0,,701.4,,,,,,,,True,,False,,,,
13197,221,40.0,,,,265.0,,45.4,,,,,-181.0,,,,44.0,,-175.6,,,,,,,,True,,True,,,,
13199,834,456.0,,,,757.0,,573.3,,,,,-378.0,,,,-77.0,,-260.7,,,,,,,,True,,True,,,,
13201,291,160.0,,,,181.0,,252.9,,,,,-131.0,,,,-110.0,,-38.1,,,,,,,,True,,True,,,,
13205,768,672.0,,,,645.0,,1820.7,,,,,-96.0,,,,-123.0,,1052.7,,,,,,,,False,,False,,,,
13207,965,864.0,,,,929.0,,901.1,,,,,-101.0,,,,-36.0,,-63.9,,,,,,,,True,,True,,,,
13209,372,136.0,,,,175.0,,126.1,,,,,-236.0,,,,-197.0,,-245.9,,,,,,,,True,,False,,,,
13211,780,416.0,,,,660.0,,349.7,,,,,-364.0,,,,-120.0,,-430.3,,,,,,,,True,,False,,,,
13213,1985,1744.0,,,,2278.0,,622.3,,632.9,,,-241.0,,,,293.0,,-1362.7,,-1352.1,,,,,,False,,False,,False,,
13215,5431,3592.0,,,,6240.0,,10481.9,,1515.5,11895.0,,-1839.0,,,,809.0,,5050.9,,-3915.5,6464.0,,,,,True,,False,,False,False,
13217,4056,3392.0,,,,3180.0,,7386.9,,1803.7,,,-664.0,,,,-876.0,,3330.9,,-2252.3,,,,,,False,,False,,False,,
13219,1778,872.0,,,,1227.0,,1705.1,,,,,-906.0,,,,-551.0,,-72.9,,,,,,,,True,,True,,,,
13221,671,376.0,,,,509.0,,323.3,,,,,-295.0,,,,-162.0,,-347.7,,,,,,,,True,,False,,,,
13223,6973,4888.0,,,,5910.0,,3365.3,,4361.7,5346.0,,-2085.0,,,,-1063.0,,-3607.7,,-2611.3,-1627.0,,,,,True,,False,,False,True,
13225,980,784.0,,,,729.0,,1366.2,,,,,-196.0,,,,-251.0,,386.2,,,,,,,,False,,False,,,,
13227,1493,1000.0,,,,1290.0,,1163.7,,,,,-493.0,,,,-203.0,,-329.3,,,,,,,,True,,True,,,,
13229,914,440.0,,,,363.0,,844.8,,,,,-474.0,,,,-551.0,,-69.2,,,,,,,,False,,True,,,,
13231,960,568.0,,,,667.0,,406.4,,,,,-392.0,,,,-293.0,,-553.6,,,,,,,,True,,False,,,,
13233,2121,1608.0,,,,1993.0,,630.6,,1060.9,,,-513.0,,,,-128.0,,-1490.4,,-1060.1,,,,,,True,,False,,False,,
13235,325,248.0,,,,331.0,,615.7,,,,,-77.0,,,,6.0,,290.7,,,,,,,,True,,False,,,,
13237,773,456.0,,,,705.0,,763.6,,,,,-317.0,,,,-68.0,,-9.4,,,,,,,,True,,True,,,,
13239,63,24.0,,,,59.0,,8.4,,,,,-39.0,,,,-4.0,,-54.6,,,,,,,,True,,False,,,,
13241,718,1056.0,,,,485.0,,1808.5,,,,,338.0,,,,-233.0,,1090.5,,,,,,,,True,,False,,,,
13243,193,32.0,,,,212.0,,20.2,,,,,-161.0,,,,19.0,,-172.8,,,,,,,,True,,False,,,,
13245,9274,7296.0,,,,6782.0,,13200.3,,5053.6,12769.0,,-1978.0,,,,-2492.0,,3926.3,,-4220.4,3495.0,,,,,False,,False,,False,False,
13247,2730,2096.0,,,,2384.0,,3690.7,,1313.8,,,-634.0,,,,-346.0,,960.7,,-1416.2,,,,,,True,,False,,False,,
13249,102,64.0,,,,205.0,,600.6,,,,,-38.0,,,,103.0,,498.6,,,,,,,,False,,False,,,,
13251,312,96.0,,,,332.0,,53.2,,,,,-216.0,,,,20.0,,-258.8,,,,,,,,True,,False,,,,
13253,282,224.0,,,,260.0,,55.8,,,,,-58.0,,,,-22.0,,-226.2,,,,,,,,True,,False,,,,
13255,2394,1512.0,,,,2264.0,,707.2,,1468.2,,,-882.0,,,,-130.0,,-1686.8,,-925.8,,,,,,True,,False,,False,,
13257,1048,1080.0,,,,1049.0,,1697.0,,,,,32.0,,,,1.0,,649.0,,,,,,,,True,,False,,,,
13259,124,96.0,,,,224.0,,134.6,,,,,-28.0,,,,100.0,,10.6,,,,,,,,False,,True,,,,
13261,906,816.0,,,,914.0,,4734.7,,,,,-90.0,,,,8.0,,3828.7,,,,,,,,True,,False,,,,
13263,176,72.0,,,,182.0,,439.0,,,,,-104.0,,,,6.0,,263.0,,,,,,,,True,,False,,,,
13265,66,24.0,,,,99.0,,6.8,,,,,-42.0,,,,33.0,,-59.2,,,,,,,,True,,False,,,,
13267,819,544.0,,,,513.0,,197.0,,,,,-275.0,,,,-306.0,,-622.0,,,,,,,,False,,False,,,,
13269,276,216.0,,,,321.0,,528.9,,,,,-60.0,,,,45.0,,252.9,,,,,,,,True,,False,,,,
13271,510,176.0,,,,591.0,,885.2,,,,,-334.0,,,,81.0,,375.2,,,,,,,,True,,False,,,,
13273,226,488.0,,,,273.0,,3817.7,,,,,262.0,,,,47.0,,3591.7,,,,,,,,True,,False,,,,
13275,1812,1432.0,,,,1099.0,,5069.8,,678.0,,,-380.0,,,,-713.0,,3257.8,,-1134.0,,,,,,False,,False,,False,,
13277,1604,1568.0,,,,1009.0,,2210.0,,1108.3,,,-36.0,,,,-595.0,,606.0,,-495.7,,,,,,False,,False,,False,,
13279,1244,584.0,,,,661.0,,387.4,,,,,-660.0,,,,-583.0,,-856.6,,,,,,,,True,,False,,,,
13281,365,432.0,,,,368.0,,411.8,,,,,67.0,,,,3.0,,46.8,,,,,,,,True,,True,,,,
13283,378,48.0,,,,207.0,,34.4,,,,,-330.0,,,,-171.0,,-343.6,,,,,,,,True,,False,,,,
13285,2320,1792.0,,,,2465.0,,2544.2,,1757.5,,,-528.0,,,,145.0,,224.2,,-562.5,,,,,,True,,True,,False,,
13287,418,256.0,,,,189.0,,125.0,,,,,-162.0,,,,-229.0,,-293.0,,,,,,,,False,,False,,,,
13289,288,144.0,,,,242.0,,263.8,,,,,-144.0,,,,-46.0,,-24.2,,,,,,,,True,,True,,,,
13291,733,608.0,,,,751.0,,2831.4,,225.8,,,-125.0,,,,18.0,,2098.4,,-507.2,,,,,,True,,False,,False,,
13293,1403,624.0,,,,1092.0,,401.7,,,,,-779.0,,,,-311.0,,-1001.3,,,,,,,,True,,False,,,,
13295,2712,2672.0,,,,4569.0,,1857.5,,2067.9,,,-40.0,,,,1857.0,,-854.5,,-644.1,,,,,,False,,False,,False,,
13297,4599,3080.0,,,,3178.0,,6877.2,,1709.6,,,-1519.0,,,,-1421.0,,2278.2,,-2889.4,,,,,,True,,False,,False,,
13299,1614,784.0,,,,849.0,,303.0,,689.4,,,-830.0,,,,-765.0,,-1311.0,,-924.6,,,,,,True,,False,,False,,
13301,238,128.0,,,,170.0,,167.0,,,,,-110.0,,,,-68.0,,-71.0,,,,,,,,True,,True,,,,
13303,635,504.0,,,,713.0,,228.6,,,,,-131.0,,,,78.0,,-406.4,,,,,,,,True,,False,,,,
13305,1299,448.0,,,,650.0,,129.9,,,,,-851.0,,,,-649.0,,-1169.1,,,,,,,,True,,False,,,,
13307,59,32.0,,,,80.0,,9.0,,,,,-27.0,,,,21.0,,-50.0,,,,,,,,True,,False,,,,
13309,173,48.0,,,,162.0,,18.4,,,,,-125.0,,,,-11.0,,-154.6,,,,,,,,True,,False,,,,
13311,1276,1432.0,,,,963.0,,841.5,,,,,156.0,,,,-313.0,,-434.5,,,,,,,,False,,False,,,,
13313,5859,7424.0,,,,6281.0,,4198.0,,3023.2,,,1565.0,,,,422.0,,-1661.0,,-2835.8,,,,,,True,,False,,False,,
13315,303,256.0,,,,241.0,,354.3,,,,,-47.0,,,,-62.0,,51.3,,,,,,,,False,,False,,,,
13317,427,264.0,,,,332.0,,301.9,,,,,-163.0,,,,-95.0,,-125.1,,,,,,,,True,,True,,,,
13319,321,304.0,,,,250.0,,1274.7,,,,,-17.0,,,,-71.0,,953.7,,,,,,,,False,,False,,,,
13321,756,680.0,,,,598.0,,2529.9,,,,,-76.0,,,,-158.0,,1773.9,,,,,,,,False,,False,,,,
15001,491,568.0,,,,,,320.5,,,409.0,,77.0,,,,,,-170.5,,,-82.0,,,,,,,False,,,False,
15003,5140,4232.0,,,,,,1662.5,,2113.1,4893.0,,-908.0,,,,,,-3477.5,,-3026.9,-247.0,,,,,,,False,,False,True,
15005,0,0.0,,,,,,0.8,,,,,0.0,,,,,,0.8,,,,,,,,,,False,,,,
15007,51,88.0,,,,,,41.3,,,,,37.0,,,,,,-9.7,,,,,,,,,,True,,,,
15009,1419,1040.0,,,,,,1233.1,,,4951.0,,-379.0,,,,,,-185.9,,,3532.0,,,,,,,True,,,False,
16001,14081,25888.0,,,,17152.0,,31937.4,,17576.0,19160.0,,11807.0,,,,3071.0,,17856.4,,3495.0,5079.0,,,,,True,,False,,True,True,
16003,185,104.0,,,,112.0,,120.3,,,,,-81.0,,,,-73.0,,-64.7,,,,,,,,True,,True,,,,
16005,1937,4248.0,,,,3131.0,,3568.3,,2629.0,,,2311.0,,,,1194.0,,1631.3,,692.0,,,,,,True,,True,,True,,
16007,106,144.0,,,,157.0,,63.4,,,,,38.0,,,,51.0,,-42.6,,,,,,,,False,,False,,,,
16009,211,232.0,,,,514.0,,109.6,,,,,21.0,,,,303.0,,-101.4,,,,,,,,False,,False,,,,
16011,853,1768.0,,,,2116.0,,811.1,,,,,915.0,,,,1263.0,,-41.9,,,,,,,,False,,True,,,,
16013,563,696.0,,,,446.0,,313.2,,,,,133.0,,,,-117.0,,-249.8,,,,,,,,True,,False,,,,
16015,97,344.0,,,,217.0,,917.1,,,,,247.0,,,,120.0,,820.1,,,,,,,,True,,False,,,,
16017,1434,1776.0,,,,1721.0,,3905.8,,,,,342.0,,,,287.0,,2471.8,,,,,,,,True,,False,,,,
16019,2502,7504.0,,,,5815.0,,4629.4,,5219.4,,,5002.0,,,,3313.0,,2127.4,,2717.4,,,,,,True,,True,,True,,
16021,324,304.0,,,,321.0,,630.2,,,,,-20.0,,,,-3.0,,306.2,,,,,,,,True,,False,,,,
16023,43,64.0,,,,67.0,,263.7,,,,,21.0,,,,24.0,,220.7,,,,,,,,False,,False,,,,
16025,12,0.0,,,,36.0,,38.5,,,,,-12.0,,,,24.0,,26.5,,,,,,,,False,,False,,,,
16027,6086,11440.0,,,,10340.0,,5600.7,,12686.7,21304.0,,5354.0,,,,4254.0,,-485.3,,6600.7,15218.0,,,,,True,,True,,False,False,
16029,142,88.0,,,,210.0,,30.8,,,,,-54.0,,,,68.0,,-111.2,,,,,,,,False,,False,,,,
16031,433,928.0,,,,1231.0,,145.9,,665.5,,,495.0,,,,798.0,,-287.1,,232.5,,,,,,False,,True,,True,,
16033,2,8.0,,,,79.0,,26.2,,,,,6.0,,,,77.0,,24.2,,,,,,,,False,,False,,,,
16035,255,1064.0,,,,431.0,,194.4,,,,,809.0,,,,176.0,,-60.6,,,,,,,,True,,True,,,,
16037,49,120.0,,,,95.0,,127.5,,,,,71.0,,,,46.0,,78.5,,,,,,,,True,,False,,,,
16039,463,848.0,,,,923.0,,522.2,,,,,385.0,,,,460.0,,59.2,,,,,,,,False,,True,,,,
16041,222,528.0,,,,410.0,,146.0,,,,,306.0,,,,188.0,,-76.0,,,,,,,,True,,True,,,,
16043,154,464.0,,,,648.0,,319.3,,,,,310.0,,,,494.0,,165.3,,,,,,,,False,,True,,,,
16045,425,1200.0,,,,1049.0,,436.4,,,,,775.0,,,,624.0,,11.4,,,,,,,,True,,True,,,,
16047,171,440.0,,,,561.0,,277.0,,,,,269.0,,,,390.0,,106.0,,,,,,,,False,,True,,,,
16049,273,600.0,,,,791.0,,138.6,,,,,327.0,,,,518.0,,-134.4,,,,,,,,False,,True,,,,
16051,486,1320.0,,,,1249.0,,1510.5,,,,,834.0,,,,763.0,,1024.5,,,,,,,,True,,False,,,,
16053,376,656.0,,,,1105.0,,247.5,,669.3,,,280.0,,,,729.0,,-128.5,,293.3,,,,,,False,,True,,False,,
16055,6064,11952.0,,,,9143.0,,18292.0,,7682.4,7319.0,,5888.0,,,,3079.0,,12228.0,,1618.4,1255.0,,,,,True,,False,,True,True,
16057,600,1080.0,,,,1718.0,,326.0,,,,,480.0,,,,1118.0,,-274.0,,,,,,,,False,,True,,,,
16059,45,104.0,,,,185.0,,8.1,,,,,59.0,,,,140.0,,-36.9,,,,,,,,False,,True,,,,
16061,80,424.0,,,,267.0,,479.7,,,,,344.0,,,,187.0,,399.7,,,,,,,,True,,False,,,,
16063,76,224.0,,,,163.0,,155.4,,,,,148.0,,,,87.0,,79.4,,,,,,,,True,,True,,,,
16065,1167,3488.0,,,,1783.0,,1185.9,,1219.6,,,2321.0,,,,616.0,,18.9,,52.6,,,,,,True,,True,,True,,
16067,364,568.0,,,,1003.0,,92.6,,,,,204.0,,,,639.0,,-271.4,,,,,,,,False,,False,,,,
16069,644,1488.0,,,,2346.0,,357.2,,786.7,,,844.0,,,,1702.0,,-286.8,,142.7,,,,,,False,,True,,True,,
16071,94,352.0,,,,108.0,,548.2,,,,,258.0,,,,14.0,,454.2,,,,,,,,True,,False,,,,
16073,184,416.0,,,,231.0,,189.0,,,,,232.0,,,,47.0,,5.0,,,,,,,,True,,True,,,,
16075,505,744.0,,,,1204.0,,320.5,,,,,239.0,,,,699.0,,-184.5,,,,,,,,False,,True,,,,
16077,104,208.0,,,,221.0,,84.1,,,,,104.0,,,,117.0,,-19.9,,,,,,,,False,,True,,,,
16079,329,776.0,,,,697.0,,724.7,,,,,447.0,,,,368.0,,395.7,,,,,,,,True,,True,,,,
16081,422,248.0,,,,443.0,,84.1,,,,,-174.0,,,,21.0,,-337.9,,,,,,,,True,,False,,,,
16083,1407,1976.0,,,,3046.0,,465.1,,2865.3,,,569.0,,,,1639.0,,-941.9,,1458.3,,,,,,False,,False,,False,,
16085,452,288.0,,,,479.0,,556.7,,,,,-164.0,,,,27.0,,104.7,,,,,,,,True,,True,,,,
16087,311,376.0,,,,502.0,,52.8,,,,,65.0,,,,191.0,,-258.2,,,,,,,,False,,False,,,,
17001,2396,2976.0,,,,2761.0,,353.6,,3873.5,,,580.0,,,,365.0,,-2042.4,,1477.5,,,,,,True,,False,,False,,
17003,123,264.0,,,,203.0,,42.0,,,,,141.0,,,,80.0,,-81.0,,,,,,,,True,,True,,,,
17005,534,888.0,,,,771.0,,620.3,,,,,354.0,,,,237.0,,86.3,,,,,,,,True,,True,,,,
17007,1321,2416.0,,,,2025.0,,518.3,,2065.7,,,1095.0,,,,704.0,,-802.7,,744.7,,,,,,True,,True,,True,,
17009,269,256.0,,,,254.0,,43.5,,,,,-13.0,,,,-15.0,,-225.5,,,,,,,,False,,False,,,,
17011,700,1424.0,,,,1196.0,,394.9,,514.7,,,724.0,,,,496.0,,-305.1,,-185.3,,,,,,True,,True,,True,,
17013,132,384.0,,,,130.0,,132.0,,,,,252.0,,,,-2.0,,0.0,,,,,,,,True,,True,,,,
17015,306,600.0,,,,479.0,,275.4,,,,,294.0,,,,173.0,,-30.6,,,,,,,,True,,True,,,,
17017,545,1552.0,,,,428.0,,718.1,,,,,1007.0,,,,-117.0,,173.1,,,,,,,,True,,True,,,,
17019,4472,5840.0,,,,8312.0,,2152.9,,3756.4,1583.0,,1368.0,,,,3840.0,,-2319.1,,-715.6,-2889.0,,,,,False,,False,,True,False,
17021,955,1712.0,,,,1769.0,,305.0,,2668.1,,,757.0,,,,814.0,,-650.0,,1713.1,,,,,,False,,True,,False,,
17023,655,848.0,,,,994.0,,158.1,,,,,193.0,,,,339.0,,-496.9,,,,,,,,False,,False,,,,
17025,323,704.0,,,,672.0,,344.2,,,,,381.0,,,,349.0,,21.2,,,,,,,,True,,True,,,,
17027,1571,2352.0,,,,1646.0,,633.3,,1247.5,,,781.0,,,,75.0,,-937.7,,-323.5,,,,,,True,,False,,True,,
17029,1230,1872.0,,,,3153.0,,301.5,,979.3,,,642.0,,,,1923.0,,-928.5,,-250.7,,,,,,False,,False,,True,,
17031,110279,189184.0,,,,180917.0,,86260.8,,108477.2,103747.0,,78905.0,,,,70638.0,,-24018.2,,-1801.8,-6532.0,,,,,True,,True,,True,True,
17033,601,968.0,,,,1096.0,,281.6,,,,,367.0,,,,495.0,,-319.4,,,,,,,,False,,True,,,,
17035,359,544.0,,,,599.0,,198.3,,,,,185.0,,,,240.0,,-160.7,,,,,,,,False,,True,,,,
17037,2129,3008.0,,,,3543.0,,1126.4,,1924.4,,,879.0,,,,1414.0,,-1002.6,,-204.6,,,,,,False,,False,,True,,
17039,465,600.0,,,,882.0,,310.4,,,,,135.0,,,,417.0,,-154.6,,,,,,,,False,,False,,,,
17041,584,824.0,,,,1196.0,,438.3,,,,,240.0,,,,612.0,,-145.7,,,,,,,,False,,True,,,,
17043,19522,32832.0,,,,29602.0,,13807.9,,14811.6,16311.0,,13310.0,,,,10080.0,,-5714.1,,-4710.4,-3211.0,,,,,True,,True,,True,True,
17045,441,1128.0,,,,1162.0,,733.7,,,,,687.0,,,,721.0,,292.7,,,,,,,,False,,True,,,,
17047,203,376.0,,,,268.0,,148.2,,,,,173.0,,,,65.0,,-54.8,,,,,,,,True,,True,,,,
17049,1074,2088.0,,,,1823.0,,596.4,,,,,1014.0,,,,749.0,,-477.6,,,,,,,,True,,True,,,,
17051,780,2032.0,,,,1216.0,,941.0,,471.2,,,1252.0,,,,436.0,,161.0,,-308.8,,,,,,True,,True,,True,,
17053,490,1088.0,,,,753.0,,293.7,,,,,598.0,,,,263.0,,-196.3,,,,,,,,True,,True,,,,
17055,1468,2328.0,,,,1839.0,,1312.5,,,,,860.0,,,,371.0,,-155.5,,,,,,,,True,,True,,,,
17057,887,1456.0,,,,1458.0,,660.6,,,,,569.0,,,,571.0,,-226.4,,,,,,,,False,,True,,,,
17059,176,192.0,,,,227.0,,162.0,,,,,16.0,,,,51.0,,-14.0,,,,,,,,False,,True,,,,
17061,359,528.0,,,,617.0,,141.4,,,,,169.0,,,,258.0,,-217.6,,,,,,,,False,,False,,,,
17063,1400,2408.0,,,,2334.0,,779.8,,1642.1,,,1008.0,,,,934.0,,-620.2,,242.1,,,,,,True,,True,,True,,
17065,293,256.0,,,,419.0,,64.7,,,,,-37.0,,,,126.0,,-228.3,,,,,,,,False,,False,,,,
17067,477,736.0,,,,569.0,,233.9,,,,,259.0,,,,92.0,,-243.1,,,,,,,,True,,True,,,,
17069,153,88.0,,,,170.0,,8.3,,,,,-65.0,,,,17.0,,-144.7,,,,,,,,True,,False,,,,
17071,135,320.0,,,,195.0,,157.7,,,,,185.0,,,,60.0,,22.7,,,,,,,,True,,True,,,,
17073,978,2304.0,,,,1794.0,,447.9,,2582.0,,,1326.0,,,,816.0,,-530.1,,1604.0,,,,,,True,,True,,False,,
17075,658,1344.0,,,,1402.0,,340.4,,,,,686.0,,,,744.0,,-317.6,,,,,,,,False,,True,,,,
17077,1322,1920.0,,,,1800.0,,770.0,,1497.7,,,598.0,,,,478.0,,-552.0,,175.7,,,,,,True,,True,,True,,
17079,302,512.0,,,,527.0,,114.1,,,,,210.0,,,,225.0,,-187.9,,,,,,,,False,,True,,,,
17081,1488,2024.0,,,,1930.0,,1030.8,,687.7,,,536.0,,,,442.0,,-457.2,,-800.3,,,,,,True,,True,,False,,
17083,793,1448.0,,,,831.0,,788.8,,,,,655.0,,,,38.0,,-4.2,,,,,,,,True,,True,,,,
17085,333,568.0,,,,595.0,,159.3,,,,,235.0,,,,262.0,,-173.7,,,,,,,,False,,True,,,,
17087,460,520.0,,,,517.0,,128.4,,,,,60.0,,,,57.0,,-331.6,,,,,,,,True,,False,,,,
17089,12439,18984.0,,,,19487.0,,5999.9,,7081.1,10196.0,,6545.0,,,,7048.0,,-6439.1,,-5357.9,-2243.0,,,,,False,,True,,True,True,
17091,2254,3760.0,,,,5429.0,,620.0,,2650.6,,,1506.0,,,,3175.0,,-1634.0,,396.6,,,,,,False,,False,,True,,
17093,3249,3760.0,,,,4511.0,,1078.5,,2112.4,1226.0,,511.0,,,,1262.0,,-2170.5,,-1136.6,-2023.0,,,,,False,,False,,False,False,
17095,1451,2416.0,,,,2147.0,,751.3,,2302.5,,,965.0,,,,696.0,,-699.7,,851.5,,,,,,True,,True,,True,,
17097,14305,22400.0,,,,26705.0,,9036.7,,7710.8,9481.0,,8095.0,,,,12400.0,,-5268.3,,-6594.2,-4824.0,,,,,False,,True,,True,True,
17099,2900,5088.0,,,,4386.0,,1580.2,,1089.7,,,2188.0,,,,1486.0,,-1319.8,,-1810.3,,,,,,True,,True,,True,,
17101,837,1456.0,,,,978.0,,247.3,,,,,619.0,,,,141.0,,-589.7,,,,,,,,True,,True,,,,
17103,916,1128.0,,,,1426.0,,363.9,,732.1,,,212.0,,,,510.0,,-552.1,,-183.9,,,,,,False,,False,,True,,
17105,1282,2016.0,,,,1749.0,,410.3,,1029.4,,,734.0,,,,467.0,,-871.7,,-252.6,,,,,,True,,False,,True,,
17107,905,3120.0,,,,1278.0,,522.4,,,,,2215.0,,,,373.0,,-382.6,,,,,,,,True,,True,,,,
17109,507,744.0,,,,869.0,,148.9,,,,,237.0,,,,362.0,,-358.1,,,,,,,,False,,False,,,,
17111,6827,8312.0,,,,10145.0,,2140.2,,4357.0,3155.0,,1485.0,,,,3318.0,,-4686.8,,-2470.0,-3672.0,,,,,False,,False,,False,False,
17113,4123,6064.0,,,,6522.0,,1917.8,,3814.1,4435.0,,1941.0,,,,2399.0,,-2205.2,,-308.9,312.0,,,,,False,,False,,True,True,
17115,1944,2808.0,,,,4928.0,,613.2,,1507.3,,,864.0,,,,2984.0,,-1330.8,,-436.7,,,,,,False,,False,,True,,
17117,1453,2104.0,,,,2043.0,,593.7,,1603.2,,,651.0,,,,590.0,,-859.3,,150.2,,,,,,True,,False,,True,,
17119,9281,12664.0,,,,12011.0,,4784.5,,4018.4,7313.0,,3383.0,,,,2730.0,,-4496.5,,-5262.6,-1968.0,,,,,True,,False,,False,True,
17121,1199,2192.0,,,,2059.0,,623.8,,1459.5,,,993.0,,,,860.0,,-575.2,,260.5,,,,,,True,,True,,True,,
17123,303,296.0,,,,430.0,,55.7,,,,,-7.0,,,,127.0,,-247.3,,,,,,,,False,,False,,,,
17125,392,536.0,,,,546.0,,136.6,,,,,144.0,,,,154.0,,-255.4,,,,,,,,False,,False,,,,
17127,435,568.0,,,,786.0,,170.1,,,,,133.0,,,,351.0,,-264.9,,,,,,,,False,,False,,,,
17129,383,608.0,,,,443.0,,163.2,,,,,225.0,,,,60.0,,-219.8,,,,,,,,True,,True,,,,
17131,315,768.0,,,,490.0,,483.9,,,,,453.0,,,,175.0,,168.9,,,,,,,,True,,True,,,,
17133,1364,1960.0,,,,1148.0,,528.2,,1932.8,,,596.0,,,,-216.0,,-835.8,,568.8,,,,,,True,,False,,True,,
17135,1872,1224.0,,,,1625.0,,900.1,,,,,-648.0,,,,-247.0,,-971.9,,,,,,,,True,,False,,,,
17137,799,1752.0,,,,1426.0,,403.3,,567.8,,,953.0,,,,627.0,,-395.7,,-231.2,,,,,,True,,True,,True,,
17139,379,624.0,,,,854.0,,270.3,,,,,245.0,,,,475.0,,-108.7,,,,,,,,False,,True,,,,
17141,1402,2240.0,,,,1732.0,,843.1,,2268.9,,,838.0,,,,330.0,,-558.9,,866.9,,,,,,True,,True,,False,,
17143,5067,7784.0,,,,6921.0,,3475.6,,5140.3,5871.0,,2717.0,,,,1854.0,,-1591.4,,73.3,804.0,,,,,True,,True,,True,True,
17145,1535,1352.0,,,,1080.0,,541.6,,,,,-183.0,,,,-455.0,,-993.4,,,,,,,,False,,False,,,,
17147,365,408.0,,,,831.0,,123.4,,,,,43.0,,,,466.0,,-241.6,,,,,,,,False,,False,,,,
