,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,133751.1,1369.0,1664887.6,0.0,196.0,8836.0,56385081.0
LNQ-ens1,3140,232618.5,466.2,4754322.6,0.0,49.9,3894.4,226081325.5
LANL-GrowthRate,3111,297803.2,1089.0,8957012.6,0.0,121.0,9216.0,496532089.0
COVIDhub-ensemble,3141,300546.3,729.0,6046851.9,0.0,81.0,6241.0,288048784.0
UChicagoCHATTOPADHYAY-UnIT,3093,339298.6,1123.6,8198453.0,0.0,225.6,8571.1,422938967.6
FAIR-NRAR,3137,355664.6,973.6,8951113.5,0.0,99.0,7819.8,477938271.3
Google_Harvard-CPF,3140,885619.3,656.6,24632491.5,0.0,79.3,5444.9,1310847281.6
PandemicCentral-USCounty,3118,965275.8,3395.1,17254740.9,0.0,352.0,27060.8,861840937.1
JHU_IDD-CovidSP,3141,1047503.5,722.3,40076186.8,0.0,81.3,7035.5,2217875559.8
JHUAPL-Bucky,3141,1225533.9,1875.9,22006606.6,0.0,198.1,15285.2,850998461.0
UpstateSU-GRU,2770,1250756.1,2435.3,29603435.8,0.0,256.9,22269.7,1426146206.5
CEID-Walk,3141,1319750.1,1719.7,38016961.8,0.0,177.0,16467.6,2003151721.8
COVIDhub-baseline,3141,1332343.6,1764.0,36762933.6,0.0,169.0,16129.0,1895557444.0
CU-select,3019,1660757.1,1600.0,32236748.2,0.0,169.0,13225.0,1521546049.0
OliverWyman-Navigator,3037,2298238.8,3025.0,63303064.0,0.0,289.0,34225.0,3393528516.0
IowaStateLW-STEM,3103,3204140.1,2809.0,101934054.7,0.0,289.0,26244.0,5534169664.0
UVA-Ensemble,3131,10723049.9,4009.5,219591101.4,0.0,416.5,38742.2,9806231124.3
