,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,4575.6,1778.8,9543.0,5.6,354.1,4329.9,55182.0
UChicagoCHATTOPADHYAY-UnIT,51,5859.9,2613.3,8819.2,69.6,811.1,5750.3,41850.0
LANL-GrowthRate,51,5945.2,2859.5,11801.6,57.5,1088.2,5923.0,63110.0
JHU_IDD-CovidSP,51,6328.6,2650.6,14383.2,121.4,996.8,6224.5,100436.3
IEM_MED-CovidProject,51,7478.0,3775.9,9688.2,2.6,1350.9,9136.6,42062.0
USC-SI_kJalpha,51,7608.0,2727.0,12162.8,13.0,711.0,8527.5,69728.0
CU-select,51,7892.9,2840.0,13415.4,19.0,1023.5,9497.5,75468.0
OneQuietNight-ML,51,7949.0,5008.0,8459.0,399.0,2637.0,9206.5,36477.0
UCLA-SuEIR,51,9039.9,1990.3,19299.2,39.6,893.1,8876.7,128970.6
RobertWalraven-ESG,51,9317.5,4117.2,16753.1,3.9,1389.9,9526.5,108123.4
JHUAPL-Bucky,51,9336.4,4168.1,18406.7,47.9,778.2,8931.0,109893.5
COVIDhub-ensemble,51,9418.0,3927.0,17508.5,1.0,2060.0,10820.0,117364.0
MOBS-GLEAM_COVID,50,9965.3,2695.0,28886.6,21.9,680.0,7637.0,202270.2
BPagano-RtDriven,51,10996.5,5050.8,28229.9,191.8,1538.1,8292.3,200488.0
CEID-Walk,51,11093.2,5425.9,19813.5,133.6,2217.3,13193.9,133686.6
COVIDhub-baseline,51,11125.8,5653.0,19990.5,128.0,2496.5,12223.5,135531.0
JHU_UNC_GAS-StatMechPool,51,11130.2,5488.0,15110.5,72.5,1702.5,13623.0,75121.5
Karlen-pypm,51,11379.4,4347.6,23924.8,113.9,1123.0,10957.7,148518.1
JHU_CSSE-DECOM,48,12121.8,4657.0,27565.8,143.0,2197.0,9917.5,188238.0
MIT_ISOLAT-Mixtures,50,12512.2,5106.1,20267.5,58.3,1642.0,12907.4,91093.6
IowaStateLW-STEM,49,13086.1,6070.0,25110.9,323.0,2936.5,14178.5,171086.0
Google_Harvard-CPF,51,13107.4,6351.1,23125.7,103.4,2957.2,14135.7,157302.5
Covid19Sim-Simulator,51,14094.0,6153.6,24680.4,411.9,3296.7,15585.6,165851.3
UMich-RidgeTfReg,50,14367.9,7746.2,18801.9,152.6,2826.8,19204.2,110309.3
TTU-squider,51,15600.5,8623.9,37108.5,121.8,2430.6,13328.1,261974.5
Microsoft-DeepSTIA,50,15733.0,7756.0,26978.8,410.8,3567.5,17809.0,179435.5
OliverWyman-Navigator,51,16472.5,6860.0,29910.3,326.0,3299.5,17424.0,194947.0
CovidAnalytics-DELPHI,51,24977.4,5349.0,65184.3,118.0,1633.5,19877.5,431085.0
UVA-Ensemble,51,29932.9,10554.8,60267.0,218.1,3932.2,34199.5,378982.6
DDS-NBDS,51,31405.7,5133.4,92267.1,95.9,1096.6,15365.4,538047.0
UCSB-ACTS,51,39638.6,19766.8,67866.9,100.3,7395.8,41447.9,433129.5
