,mean_rank
Covid19Sim-Simulator,4.2
IowaStateLW-STEM,4.5
LANL-GrowthRate,5.6
COVIDhub-baseline,5.6
USC-SI_kJalpha,5.8
JHUAPL-Bucky,6.0
Karlen-pypm,6.3
UCLA-SuEIR,6.5
JHU_IDD-CovidSP,6.7
Wadhwani_AI-BayesOpt,7.8
CovidAnalytics-DELPHI,8.7
CU-select,10.3
