,mean_rank
LNQ-ens1,6.8
COVIDhub-ensemble,7.2
COVIDhub-trained_ensemble,7.9
JHU_IDD-CovidSP,8.2
OneQuietNight-ML,8.5
UVA-Ensemble,9.0
LANL-GrowthRate,9.0
FAIR-NRAR,9.0
UChicagoCHATTOPADHYAY-UnIT,9.2
CU-select,9.4
COVIDhub-baseline,9.6
CEID-Walk,9.8
OliverWyman-Navigator,10.4
JHUAPL-Bucky,10.5
Google_Harvard-CPF,10.6
IowaStateLW-STEM,11.5
UpstateSU-GRU,11.9
PandemicCentral-USCounty,12.4
