,mean_rank
Covid19Sim-Simulator,3.2
COVIDhub-baseline,3.2
IowaStateLW-STEM,3.5
UCLA-SuEIR,3.7
JHUAPL-Bucky,3.8
USC-SI_kJalpha,4.1
JCB-PRM,6.5
