,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,109545653.4,2747767.9,459008173.1,31.8,126790.8,16849451.0,3045055187.4
UChicagoCHATTOPADHYAY-UnIT,51,110099762.2,6441596.3,309260939.4,4845.6,664998.0,33098858.9,1751422500.0
OneQuietNight-ML,51,135793952.5,28440889.0,282887111.8,159201.0,6974218.0,87348805.0,1330571529.0
IEM_MED-CovidProject,51,147533910.2,13736448.1,350758206.1,6.7,1825080.3,83515690.1,1769214471.0
LANL-GrowthRate,51,169909654.8,8068440.2,725131548.3,3306.2,1197918.6,28776368.1,3982872100.0
USC-SI_kJalpha,51,201999412.1,6175225.0,708363219.3,169.0,447822.5,73095866.5,4861993984.0
CU-select,51,236207264.0,8065600.0,877458835.1,361.0,1055742.5,75552482.0,5695419024.0
JHU_IDD-CovidSP,51,242471131.7,6070869.9,1409653733.5,14746.9,993547.6,38956846.0,10087457442.3
JHU_UNC_GAS-StatMechPool,51,348826646.1,36102072.2,955152248.0,23256.2,6063581.2,186398831.2,5643239762.2
RobertWalraven-ESG,51,361842661.5,16217292.8,1654316125.7,15.5,1932616.8,90812412.3,11690678277.4
COVIDhub-ensemble,51,389545973.0,15848361.0,1930249709.2,1.0,4246964.0,117193504.0,13774308496.0
JHUAPL-Bucky,51,415423499.6,17372962.8,1792781581.2,2296.9,605744.2,79764609.0,12076588078.9
UCLA-SuEIR,51,447294770.1,3961314.8,2325477826.5,1564.5,797711.6,78881163.6,16633406442.2
CEID-Walk,51,508150576.5,29440119.5,2501959639.5,17843.6,4918385.4,174227228.1,17872101137.4
COVIDhub-baseline,51,515662870.7,31956409.0,2570525902.2,16384.0,6237204.5,150972704.5,18368651961.0
UMich-RidgeTfReg,50,554166644.2,60809559.8,1766060336.0,23287.3,10240909.8,369340574.7,12168145914.4
MIT_ISOLAT-Mixtures,50,562814339.8,26072283.8,1633941728.7,3404.4,2696796.1,201665107.9,8298039254.0
Karlen-pypm,51,691075780.3,20657934.0,3227624812.2,12973.2,1263598.4,121413311.5,22057626027.6
Google_Harvard-CPF,51,695813936.1,40336391.8,3458400371.9,10688.0,8314207.9,199816992.4,24744076506.2
IowaStateLW-STEM,49,790119790.3,38402809.0,4094521470.6,104329.0,9453150.5,201079814.5,29270419396.0
Covid19Sim-Simulator,51,796285375.7,37867225.2,3847192604.9,169686.0,12152263.2,243046921.9,27506656928.3
JHU_CSSE-DECOM,48,891417703.5,19686969.0,4960270247.0,20449.0,4804078.5,98981696.5,35433544644.0
BPagano-RtDriven,51,902704513.2,25563136.0,5616930780.7,36787.2,2365704.9,68873259.3,40195438144.0
MOBS-GLEAM_COVID,50,918407849.1,9370654.7,5720411228.9,478.3,790815.2,58394643.3,40913249948.3
Microsoft-DeepSTIA,50,963074523.9,74116352.7,4524443781.9,168767.2,13884721.8,318856044.5,32197106752.0
OliverWyman-Navigator,51,1148711013.2,47059600.0,5348381123.0,106276.0,13099021.0,304047360.0,38004332809.0
TTU-squider,51,1591500469.5,57547441.5,9594391529.7,14836.7,5919965.4,177763355.0,68630618740.2
UVA-Ensemble,51,4458962583.7,123002768.5,20770603263.9,47580.3,19117371.4,1173152641.1,143627780964.5
CovidAnalytics-DELPHI,51,4788680219.5,23785129.0,26111668737.1,13924.0,2554333.0,405059568.5,185834277225.0
UCSB-ACTS,51,6091216675.6,390724946.1,26598625012.3,10057.1,53127339.3,1718006262.1,187601190840.8
DDS-NBDS,51,9333046718.4,27696941.7,44156404679.7,9192.4,1202506.8,237049505.9,289494529228.3
