,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,10669.0,4291.9,26146.6,132.2,1522.9,8122.7,176785.1
OneQuietNight-ML,51,15631.0,6945.0,32160.9,110.0,3715.5,13588.0,224957.0
UCLA-SuEIR,51,15860.1,5213.0,45242.5,550.7,1953.1,13244.6,322339.3
LNQ-ens1,51,19450.8,9103.2,36711.4,461.9,4573.6,23097.5,254638.0
LANL-GrowthRate,51,22493.6,7426.0,42760.9,181.0,3858.5,23860.8,270016.5
TTU-squider,51,23243.2,12760.7,55272.7,298.6,4707.8,22183.5,392080.4
RobertWalraven-ESG,51,23896.8,7384.9,45490.0,185.2,1851.1,29331.9,296666.4
MOBS-GLEAM_COVID,50,25734.2,8721.4,70743.8,114.0,3807.1,18272.3,502417.6
JHUAPL-Bucky,51,27411.6,12139.2,40598.4,214.8,4423.9,30462.8,206760.8
COVIDhub-ensemble,51,29364.6,15930.0,56565.0,475.0,5078.5,29789.0,384590.0
COVIDhub-baseline,51,30354.2,15741.0,61557.0,524.0,5463.5,33650.0,428711.0
USC-SI_kJalpha,51,30647.0,16216.0,60808.0,453.0,4369.0,32155.0,420118.0
CEID-Walk,51,30759.7,16342.8,62884.8,628.8,4259.8,33757.6,432678.0
Karlen-pypm,51,30787.2,10688.1,55573.1,10.8,2981.5,27637.2,325364.3
Microsoft-DeepSTIA,50,31329.8,19026.4,52132.9,807.1,6966.9,33642.6,348538.6
BPagano-RtDriven,51,31398.6,15870.9,69797.9,11.7,5797.1,34101.8,492989.5
MIT_ISOLAT-Mixtures,49,31462.4,12533.5,45632.8,134.1,4976.1,30771.1,191611.7
Covid19Sim-Simulator,51,33473.3,19942.2,60538.7,856.3,7220.1,37059.0,415911.5
IowaStateLW-STEM,49,35058.8,21924.0,61210.8,1024.0,8251.5,40268.0,427598.0
Google_Harvard-CPF,51,35982.1,21463.7,43864.9,690.4,11189.5,49750.8,268835.8
UMich-RidgeTfReg,50,36039.9,13992.2,80708.3,130.7,5484.1,38329.1,557414.8
IEM_MED-CovidProject,51,38050.8,17265.8,61362.3,536.1,5631.5,40412.0,388201.8
CU-select,51,39160.5,9329.0,106101.5,81.0,3141.0,28525.0,717056.0
JHU_CSSE-DECOM,49,40709.2,20547.0,81446.3,1668.0,7826.0,28415.5,436374.0
OliverWyman-Navigator,51,44217.3,22181.0,79331.8,731.0,8655.5,41843.0,518700.0
UVA-Ensemble,51,55634.2,27640.5,111838.3,1037.5,7294.9,49665.3,752563.4
UCSB-ACTS,51,57590.2,33523.4,93770.4,27.5,10609.8,60591.3,578934.5
CovidAnalytics-DELPHI,51,74420.4,14635.0,274166.8,68.0,4151.0,34343.5,1902140.0
DDS-NBDS,51,193780.5,20720.9,932639.3,283.4,7558.7,71768.1,6665911.8
