,mean_rank
LNQ-ens1,6.1
COVIDhub-ensemble,6.5
Google_Harvard-CPF,6.8
JHU_IDD-CovidSP,7.2
FAIR-NRAR,7.9
LANL-GrowthRate,8.3
OneQuietNight-ML,8.6
UChicagoCHATTOPADHYAY-UnIT,8.9
COVIDhub-baseline,9.3
CU-select,9.4
CEID-Walk,9.4
JHUAPL-Bucky,9.7
UpstateSU-GRU,10.3
IowaStateLW-STEM,10.7
PandemicCentral-USCounty,11.1
OliverWyman-Navigator,11.1
UVA-Ensemble,11.8
