,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3141,352.0,77.8,1328.3,0.0,23.4,245.8,38595.9
OneQuietNight-ML,3135,389.3,110.0,1485.8,0.0,38.0,297.0,58095.0
PandemicCentral-USCounty,3121,412.5,108.9,1272.2,0.0,34.8,308.9,27219.1
UpstateSU-GRU,2077,451.4,105.2,1373.8,0.0,37.2,322.9,29293.3
IowaStateLW-STEM,3103,518.0,151.0,2260.4,0.0,50.0,419.0,97136.0
COVIDhub-ensemble,3141,566.9,137.0,2733.4,0.0,40.0,400.0,105753.0
LANL-GrowthRate,3110,667.2,114.0,3042.1,0.0,33.0,402.0,112421.0
COVIDhub-baseline,3141,712.0,176.0,3742.4,0.0,54.0,506.0,166954.0
CEID-Walk,3141,714.1,172.9,3867.9,0.0,53.3,504.9,176233.6
LNQ-ens1,3140,843.1,176.1,4041.4,0.0,49.0,526.9,168131.8
JHUAPL-Bucky,3141,962.2,163.3,4824.6,0.0,46.9,580.2,186036.0
FAIR-NRAR,3137,1125.1,271.0,5490.1,0.0,94.6,710.2,236937.5
UVA-Ensemble,3131,1212.3,194.1,10061.4,0.1,56.0,607.3,515119.6
Google_Harvard-CPF,3140,1382.0,286.1,8345.6,0.1,112.1,779.4,365456.2
CU-select,3006,2253.0,284.0,14155.2,0.0,57.0,1195.0,551799.0
