,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,1207.7,1692.0,3694.9,-1685.3,-1201.0,801.9,True,True
Austria,712,745.6,722.0,642.3,33.6,10.0,-69.7,True,False
Belgium,9821,11333.7,10291.0,9697.7,1512.7,470.0,-123.3,True,True
Brazil,86449,81161.6,104026.0,111595.9,-5287.4,17577.0,25146.9,False,False
Bulgaria,338,304.3,401.0,256.4,-33.7,63.0,-81.6,False,False
Canada,8929,12711.4,10519.0,8141.5,3782.4,1590.0,-787.5,True,True
Chile,9020,3227.1,5293.0,9633.7,-5792.9,-3727.0,613.7,True,True
Colombia,8269,2126.9,3837.0,3518.8,-6142.1,-4432.0,-4750.2,True,True
Croatia,133,143.6,155.0,100.4,10.6,22.0,-32.6,False,False
Cyprus,19,17.0,21.0,12.0,-2.0,2.0,-7.0,False,False
Czechia,369,491.3,382.0,367.0,122.3,13.0,-2.0,True,True
Denmark,613,693.7,690.0,624.0,80.7,77.0,11.0,True,True
Dominican Republic,1055,686.6,712.0,591.8,-368.4,-343.0,-463.2,True,False
Ecuador,5507,6723.6,6228.0,5722.6,1216.6,721.0,215.6,True,True
Egypt,4558,1985.6,2425.0,1533.1,-2572.4,-2133.0,-3024.9,True,False
Estonia,69,73.7,81.0,61.0,4.7,12.0,-8.0,False,False
Finland,329,377.7,427.0,316.7,48.7,98.0,-12.3,False,True
France,30195,32250.7,31561.0,31417.1,2055.7,1366.0,1222.1,True,True
Germany,9124,10975.6,10357.0,9122.2,1851.6,1233.0,-1.8,True,True
Greece,201,233.0,207.0,190.7,32.0,6.0,-10.3,True,True
Hungary,596,743.7,745.0,536.4,147.7,149.0,-59.6,False,True
Iceland,10,10.0,11.0,24.9,0.0,1.0,14.9,False,False
Ireland,1764,2120.1,1872.0,1692.5,356.1,108.0,-71.5,True,True
Israel,457,324.6,334.0,345.8,-132.4,-123.0,-111.2,True,True
Italy,35102,40458.4,38012.0,40867.2,5356.4,2910.0,5765.2,True,False
Japan,996,1535.9,1050.0,1204.7,539.9,54.0,208.7,True,True
Latvia,31,48.1,31.0,26.4,17.1,0.0,-4.6,True,True
Lithuania,80,97.9,86.0,76.5,17.9,6.0,-3.5,True,True
Luxembourg,112,136.1,126.0,109.3,24.1,14.0,-2.7,True,True
Malaysia,123,132.4,133.0,116.0,9.4,10.0,-7.0,False,True
Mexico,42645,27684.6,56506.0,6733.0,-14960.4,13861.0,-35912.0,True,False
Moldova,732,644.4,908.0,345.3,-87.6,176.0,-386.7,False,False
Netherlands,6159,7034.1,7104.0,6123.1,875.1,945.0,-35.9,False,True
Norway,255,252.4,263.0,242.9,-2.6,8.0,-12.1,False,False
Panama,1275,580.1,628.0,483.6,-694.9,-647.0,-791.4,True,False
Peru,17843,10949.0,14820.0,17975.0,-6894.0,-3023.0,132.0,True,True
Philippines,1897,1239.0,1253.0,969.8,-658.0,-644.0,-927.2,True,False
Poland,1664,1625.7,1955.0,1209.7,-38.3,291.0,-454.3,False,False
Portugal,1716,2192.7,1816.0,1627.6,476.7,100.0,-88.4,True,True
Romania,2165,1945.7,2265.0,1337.6,-219.3,100.0,-827.4,True,False
Russia,13172,11571.7,14891.0,7152.8,-1600.3,1719.0,-6019.2,False,False
Serbia,518,308.7,343.0,266.6,-209.3,-175.0,-251.4,True,False
Slovakia,28,28.0,35.0,22.0,0.0,7.0,-6.0,False,False
Slovenia,116,133.1,123.0,105.6,17.1,7.0,-10.4,True,True
South Korea,298,321.3,319.0,262.8,23.3,21.0,-35.2,True,False
Spain,28432,38326.7,31807.0,34155.0,9894.7,3375.0,5723.0,True,True
Sweden,5697,6913.4,5448.0,5241.7,1216.4,-249.0,-455.3,True,True
Switzerland,1977,2148.3,2130.0,1931.1,171.3,153.0,-45.9,True,True
Turkey,5596,6094.4,5225.0,4756.8,498.4,-371.0,-839.2,True,False
Ukraine,1610,1389.9,2137.0,902.6,-220.1,527.0,-707.4,False,False
United Kingdom,45823,55470.3,49382.0,44268.0,9647.3,3559.0,-1555.0,True,True
