,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,1242.6,1491.0,3694.9,-1650.4,-1402.0,801.9,True,True
Austria,712,876.3,719.0,642.3,164.3,7.0,-69.7,True,True
Belgium,9821,10828.3,10047.0,9697.7,1007.3,226.0,-123.3,True,True
Bolivia,2535,975.6,1392.0,503.9,-1559.4,-1143.0,-2031.1,True,False
Brazil,86449,79802.1,89120.0,111595.9,-6646.9,2671.0,25146.9,True,False
Bulgaria,338,217.1,299.0,256.4,-120.9,-39.0,-81.6,True,True
Canada,8929,13182.0,10746.0,8141.5,4253.0,1817.0,-787.5,True,True
Chile,9020,3828.4,5480.0,9633.7,-5191.6,-3540.0,613.7,True,True
Colombia,8269,2606.1,3904.0,3518.8,-5662.9,-4365.0,-4750.2,True,True
Croatia,133,126.1,127.0,100.4,-6.9,-6.0,-32.6,True,False
Cuba,87,90.7,93.0,81.5,3.7,6.0,-5.5,False,False
Cyprus,19,17.0,19.0,12.0,-2.0,0.0,-7.0,True,False
Czechia,369,351.9,359.0,367.0,-17.1,-10.0,-2.0,True,True
Denmark,613,676.3,644.0,624.0,63.3,31.0,11.0,True,True
Dominican Republic,1055,826.0,675.0,591.8,-229.0,-380.0,-463.2,False,False
Ecuador,5507,4553.7,5031.0,5722.6,-953.3,-476.0,215.6,True,True
Egypt,4558,2717.6,2978.0,1533.1,-1840.4,-1580.0,-3024.9,True,False
Estonia,69,91.1,77.0,61.0,22.1,8.0,-8.0,True,True
Finland,329,395.1,366.0,316.7,66.1,37.0,-12.3,True,True
France,30195,31736.6,30421.0,31417.1,1541.6,226.0,1222.1,True,True
Germany,9124,10452.7,9703.0,9122.2,1328.7,579.0,-1.8,True,True
Greece,201,233.0,204.0,190.7,32.0,3.0,-10.3,True,True
Honduras,1098,487.0,584.0,739.3,-611.0,-514.0,-358.7,True,True
Hungary,596,804.7,720.0,536.4,208.7,124.0,-59.6,True,True
Iceland,10,10.0,11.0,24.9,0.0,1.0,14.9,False,False
Ireland,1764,1989.4,1765.0,1692.5,225.4,1.0,-71.5,True,True
Israel,457,315.9,326.0,345.8,-141.1,-131.0,-111.2,True,True
Italy,35102,38088.1,36793.0,40867.2,2986.1,1691.0,5765.2,True,False
Japan,996,1431.3,1231.0,1204.7,435.3,235.0,208.7,True,True
Latvia,31,39.4,30.0,26.4,8.4,-1.0,-4.6,True,True
Lithuania,80,124.0,104.0,76.5,44.0,24.0,-3.5,True,True
Luxembourg,112,110.0,119.0,109.3,-2.0,7.0,-2.7,False,False
Malaysia,123,115.0,135.0,116.0,-8.0,12.0,-7.0,False,True
Mexico,42645,29715.0,45293.0,6733.0,-12930.0,2648.0,-35912.0,True,False
Moldova,732,644.4,877.0,345.3,-87.6,145.0,-386.7,False,False
Netherlands,6159,6999.3,6671.0,6123.1,840.3,512.0,-35.9,True,True
Norway,255,243.7,255.0,242.9,-11.3,0.0,-12.1,True,False
Panama,1275,606.3,635.0,483.6,-668.7,-640.0,-791.4,True,False
Peru,17843,12386.9,16096.0,17975.0,-5456.1,-1747.0,132.0,True,True
Philippines,1897,1631.1,1403.0,969.8,-265.9,-494.0,-927.2,False,False
Poland,1664,1590.9,1604.0,1209.7,-73.1,-60.0,-454.3,True,False
Portugal,1716,2149.1,1814.0,1627.6,433.1,98.0,-88.4,True,True
Romania,2165,1823.7,1773.0,1337.6,-341.3,-392.0,-827.4,False,False
Russia,13172,14229.6,15618.0,7152.8,1057.6,2446.0,-6019.2,False,False
Serbia,518,282.6,298.0,266.6,-235.4,-220.0,-251.4,True,False
Slovakia,28,28.0,31.0,22.0,0.0,3.0,-6.0,False,False
Slovenia,116,124.4,118.0,105.6,8.4,2.0,-10.4,True,False
South Korea,298,295.1,311.0,262.8,-2.9,13.0,-35.2,False,False
Spain,28432,29387.3,28411.0,34155.0,955.3,-21.0,5723.0,True,False
Sweden,5697,7288.1,6806.0,5241.7,1591.1,1109.0,-455.3,True,True
Switzerland,1977,1974.0,2018.0,1931.1,-3.0,41.0,-45.9,False,False
Turkey,5596,6059.6,5242.0,4756.8,463.6,-354.0,-839.2,True,False
Ukraine,1610,1503.1,1979.0,902.6,-106.9,369.0,-707.4,False,False
United Kingdom,45823,55566.1,45188.0,44268.0,9743.1,-635.0,-1555.0,True,True
