,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,338,248.7,220.0,58.3,-89.3,-118.0,-279.7,False,False
Canada,8929,17017.4,9995.0,5098.6,8088.4,1066.0,-3830.4,True,True
Croatia,133,211.6,253.0,60.4,78.6,120.0,-72.6,False,True
Cyprus,19,53.1,32.0,19.5,34.1,13.0,0.5,True,True
Estonia,69,177.1,116.0,92.9,108.1,47.0,23.9,True,True
Finland,329,1400.9,902.0,433.4,1071.9,573.0,104.4,True,True
France,30195,61914.9,37835.0,24917.7,31719.9,7640.0,-5277.3,True,True
Germany,9124,22196.9,17881.0,6945.8,13072.9,8757.0,-2178.2,True,True
Greece,201,390.3,251.0,140.2,189.3,50.0,-60.8,True,True
Hungary,596,1309.9,953.0,306.4,713.9,357.0,-289.6,True,True
Ireland,1764,6378.4,2900.0,1404.0,4614.4,1136.0,-360.0,True,True
Italy,35102,63378.0,42364.0,27544.2,28276.0,7262.0,-7557.8,True,True
Latvia,31,114.7,61.0,451.7,83.7,30.0,420.7,True,False
Luxembourg,112,253.3,149.0,138.7,141.3,37.0,26.7,True,True
Portugal,1716,3381.9,2786.0,1021.0,1665.9,1070.0,-695.0,True,True
Romania,2165,2713.4,2432.0,663.2,548.4,267.0,-1501.8,True,False
Slovakia,28,81.6,41.0,24.7,53.6,13.0,-3.3,True,True
Slovenia,116,159.3,142.0,91.8,43.3,26.0,-24.2,True,True
Spain,28432,57455.4,31971.0,25329.3,29023.4,3539.0,-3102.7,True,True
Sweden,5697,11097.7,7217.0,15625.0,5400.7,1520.0,9928.0,True,False
United Kingdom,45823,79731.7,43031.0,31476.2,33908.7,-2792.0,-14346.8,True,True
