,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,712,1197.4,929.0,711.7,485.4,217.0,-0.3,True,True
Belgium,9821,16323.1,10896.0,9464.2,6502.1,1075.0,-356.8,True,True
Bulgaria,338,312.3,281.0,108.8,-25.7,-57.0,-229.2,False,False
Canada,8929,17615.0,12417.0,6622.0,8686.0,3488.0,-2307.0,True,True
Croatia,133,326.0,339.0,109.3,193.0,206.0,-23.7,False,True
Cyprus,19,15.0,26.0,11.1,-4.0,7.0,-7.9,False,False
Czechia,369,591.7,409.0,280.3,222.7,40.0,-88.7,True,True
Denmark,613,1266.1,810.0,805.6,653.1,197.0,192.6,True,True
Estonia,69,113.6,107.0,69.1,44.6,38.0,0.1,True,True
Finland,329,790.6,858.0,299.3,461.6,529.0,-29.7,False,True
France,30195,47191.7,36591.0,28859.1,16996.7,6396.0,-1335.9,True,True
Germany,9124,17149.3,14692.0,8543.0,8025.3,5568.0,-581.0,True,True
Greece,201,263.1,229.0,152.0,62.1,28.0,-49.0,True,True
Hungary,596,1182.7,839.0,453.1,586.7,243.0,-142.9,True,True
Ireland,1764,3861.0,2917.0,1697.5,2097.0,1153.0,-66.5,True,True
Italy,35102,53702.4,41514.0,31458.5,18600.4,6412.0,-3643.5,True,True
Latvia,31,51.1,48.0,36.1,20.1,17.0,5.1,True,True
Lithuania,80,104.6,85.0,53.5,24.6,5.0,-26.5,True,False
Luxembourg,112,189.7,146.0,97.9,77.7,34.0,-14.1,True,True
Netherlands,6159,11704.9,8927.0,6572.4,5545.9,2768.0,413.4,True,True
Norway,255,319.4,351.0,283.6,64.4,96.0,28.6,False,True
Poland,1664,2291.1,2410.0,1109.2,627.1,746.0,-554.8,False,True
Portugal,1716,2644.4,2364.0,1225.8,928.4,648.0,-490.2,True,True
Romania,2165,2891.4,2923.0,1139.1,726.4,758.0,-1025.9,False,False
Slovakia,28,107.0,49.0,26.7,79.0,21.0,-1.3,True,True
Slovenia,116,261.0,148.0,129.9,145.0,32.0,13.9,True,True
Spain,28432,47767.1,32377.0,27727.0,19335.1,3945.0,-705.0,True,True
Sweden,5697,8567.6,7479.0,10196.0,2870.6,1782.0,4499.0,True,False
Switzerland,1977,3178.0,2489.0,2147.7,1201.0,512.0,170.7,True,True
United Kingdom,45823,118446.7,51122.0,40555.0,72623.7,5299.0,-5268.0,True,True
