,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,1612.9,1782.0,1927.6,-1280.1,-1111.0,-965.4,True,True
Austria,712,698.9,711.0,725.5,-13.1,-1.0,13.5,True,False
Belgium,9821,10411.7,10044.0,10737.8,590.7,223.0,916.8,True,False
Bolivia,2535,1361.3,1974.0,4881.8,-1173.7,-561.0,2346.8,True,False
Brazil,86449,85456.7,89400.0,122239.0,-992.3,2951.0,35790.0,False,False
Bulgaria,338,325.1,349.0,191.2,-12.9,11.0,-146.8,True,False
Canada,8929,11307.4,10836.0,,2378.4,1907.0,,True,
Chile,9020,9992.1,9194.0,5815.4,972.1,174.0,-3204.6,True,False
Colombia,8269,4125.9,5343.0,8502.4,-4143.1,-2926.0,233.4,True,True
Croatia,133,110.7,120.0,113.1,-22.3,-13.0,-19.9,True,True
Cuba,87,83.0,91.0,86.3,-4.0,4.0,-0.7,False,True
Cyprus,19,24.7,20.0,17.8,5.7,1.0,-1.2,True,True
Czechia,369,375.0,356.0,431.0,6.0,-13.0,62.0,False,False
Denmark,613,707.1,654.0,642.7,94.1,41.0,29.7,True,True
Dominican Republic,1055,787.4,697.0,720.5,-267.6,-358.0,-334.5,False,False
Ecuador,5507,5548.9,4963.0,5966.6,41.9,-544.0,459.6,False,False
Egypt,4558,3057.0,3252.0,2043.6,-1501.0,-1306.0,-2514.4,True,False
Estonia,69,75.7,76.0,119.1,6.7,7.0,50.1,False,False
Finland,329,356.6,359.0,408.8,27.6,30.0,79.8,False,False
France,30195,31736.6,30466.0,34287.9,1541.6,271.0,4092.9,True,False
Germany,9124,9635.0,9875.0,9409.8,511.0,751.0,285.8,False,True
Greece,201,202.1,203.0,202.4,1.1,2.0,1.4,False,False
Honduras,1098,564.1,629.0,612.0,-533.9,-469.0,-486.0,True,True
Hungary,596,689.0,699.0,631.3,93.0,103.0,35.3,False,True
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Ireland,1764,1904.6,1778.0,1720.3,140.6,14.0,-43.7,True,True
Israel,457,385.3,341.0,,-71.7,-116.0,,False,
Italy,35102,37247.3,35451.0,34991.5,2145.3,349.0,-110.5,True,True
Japan,996,1061.0,1075.0,1171.7,65.0,79.0,175.7,False,False
Latvia,31,39.4,31.0,29.7,8.4,0.0,-1.3,True,True
Lithuania,80,77.7,90.0,105.2,-2.3,10.0,25.2,False,False
Luxembourg,112,110.0,117.0,115.2,-2.0,5.0,3.2,False,False
Malaysia,123,130.4,132.0,114.3,7.4,9.0,-8.7,False,False
Mexico,42645,40144.7,47594.0,41813.1,-2500.3,4949.0,-831.9,False,True
Moldova,732,675.3,884.0,765.2,-56.7,152.0,33.2,False,True
Netherlands,6159,6397.6,6549.0,6435.8,238.6,390.0,276.8,False,False
Norway,255,259.1,255.0,233.8,4.1,0.0,-21.2,True,False
Panama,1275,760.6,755.0,784.6,-514.4,-520.0,-490.4,False,True
Peru,17843,11862.3,13838.0,,-5980.7,-4005.0,,True,
Philippines,1897,1353.4,1353.0,1324.2,-543.6,-544.0,-572.8,False,False
Poland,1664,1783.7,1749.0,1321.7,119.7,85.0,-342.3,True,False
Portugal,1716,1894.6,1814.0,2092.3,178.6,98.0,376.3,True,False
Romania,2165,1762.0,1717.0,1585.6,-403.0,-448.0,-579.4,False,False
Russia,13172,13442.7,14358.0,18890.4,270.7,1186.0,5718.4,False,False
Serbia,518,290.3,294.0,301.3,-227.7,-224.0,-216.7,True,True
Slovakia,28,28.0,30.0,28.3,0.0,2.0,0.3,False,False
Slovenia,116,109.0,116.0,118.6,-7.0,0.0,2.6,True,True
South Korea,298,287.4,306.0,322.9,-10.6,8.0,24.9,True,False
Spain,28432,27196.4,28045.0,26998.8,-1235.6,-387.0,-1433.2,True,False
Sweden,5697,6647.9,6316.0,7955.4,950.9,619.0,2258.4,True,False
Switzerland,1977,1943.1,1997.0,2667.8,-33.9,20.0,690.8,True,False
Turkey,5596,5704.7,5261.0,5153.9,108.7,-335.0,-442.1,False,False
Ukraine,1610,1348.9,1805.0,1741.2,-261.1,195.0,131.2,True,True
United Kingdom,45823,51107.3,45754.0,43795.6,5284.3,-69.0,-2027.4,True,True
