,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,1042.6,1799.0,666.8,-1850.4,-1094.0,-2226.2,True,False
Austria,712,716.4,764.0,645.8,4.4,52.0,-66.2,False,False
Belgium,9821,12703.4,10339.0,10589.7,2882.4,518.0,768.7,True,True
Brazil,86449,67367.3,112689.0,80237.1,-19081.7,26240.0,-6211.9,False,True
Bulgaria,338,275.1,327.0,193.2,-62.9,-11.0,-144.8,True,False
Canada,8929,14168.6,13311.0,9877.4,5239.6,4382.0,948.4,True,True
Chile,9020,1983.7,4050.0,679.0,-7036.3,-4970.0,-8341.0,True,False
Colombia,8269,1689.7,4027.0,1988.3,-6579.3,-4242.0,-6280.7,True,True
Croatia,133,133.9,171.0,129.8,0.9,38.0,-3.2,False,False
Cyprus,19,26.7,24.0,10.0,7.7,5.0,-9.0,True,False
Czechia,369,442.7,395.0,396.3,73.7,26.0,27.3,True,True
Denmark,613,752.0,728.0,727.6,139.0,115.0,114.6,True,True
Dominican Republic,1055,832.3,729.0,861.6,-222.7,-326.0,-193.4,False,True
Ecuador,5507,9152.1,7050.0,5206.3,3645.1,1543.0,-300.7,True,True
Egypt,4558,1733.0,2913.0,1879.8,-2825.0,-1645.0,-2678.2,True,True
Estonia,69,93.1,92.0,64.5,24.1,23.0,-4.5,True,True
Finland,329,581.7,519.0,409.2,252.7,190.0,80.2,True,True
France,30195,43746.0,34385.0,31108.5,13551.0,4190.0,913.5,True,True
Germany,9124,11325.3,10582.0,9877.0,2201.3,1458.0,753.0,True,True
Greece,201,301.0,215.0,164.3,100.0,14.0,-36.7,True,True
Hungary,596,860.3,762.0,709.1,264.3,166.0,113.1,True,True
Iceland,10,10.0,13.0,30.9,0.0,3.0,20.9,False,False
Ireland,1764,2324.1,1928.0,1736.3,560.1,164.0,-27.7,True,True
Israel,457,450.9,360.0,271.8,-6.1,-97.0,-185.2,False,False
Italy,35102,44324.7,38377.0,35097.6,9222.7,3275.0,-4.4,True,True
Latvia,31,28.7,35.0,16.0,-2.3,4.0,-15.0,False,False
Lithuania,80,146.4,85.0,54.4,66.4,5.0,-25.6,True,True
Luxembourg,112,165.3,132.0,114.4,53.3,20.0,2.4,True,True
Malaysia,123,151.9,146.0,112.1,28.9,23.0,-10.9,True,True
Mexico,42645,22419.4,51296.0,6733.0,-20225.6,8651.0,-35912.0,True,False
Moldova,732,625.0,1147.0,394.4,-107.0,415.0,-337.6,False,False
Netherlands,6159,8025.0,7396.0,6972.5,1866.0,1237.0,813.5,True,True
Norway,255,320.4,278.0,224.9,65.4,23.0,-30.1,True,True
Panama,1275,570.4,696.0,632.7,-704.6,-579.0,-642.3,True,True
Peru,17843,10832.4,9383.0,6240.9,-7010.6,-8460.0,-11602.1,False,False
Philippines,1897,1851.0,1795.0,1691.4,-46.0,-102.0,-205.6,False,False
Poland,1664,2150.3,2231.0,1817.4,486.3,567.0,153.4,False,True
Portugal,1716,2076.1,1798.0,1656.4,360.1,82.0,-59.6,True,True
Romania,2165,2460.6,2692.0,4468.5,295.6,527.0,2303.5,False,False
Slovakia,28,47.4,38.0,24.1,19.4,10.0,-3.9,True,True
Slovenia,116,123.4,129.0,119.5,7.4,13.0,3.5,False,True
South Korea,298,311.6,321.0,342.9,13.6,23.0,44.9,False,False
Spain,28432,37083.3,31605.0,29579.3,8651.3,3173.0,1147.3,True,True
Sweden,5697,7991.7,7037.0,5731.7,2294.7,1340.0,34.7,True,True
Switzerland,1977,2284.3,2193.0,1935.3,307.3,216.0,-41.7,True,True
Turkey,5596,7376.7,5513.0,5243.2,1780.7,-83.0,-352.8,True,True
Ukraine,1610,1768.7,6082.0,1201.6,158.7,4472.0,-408.4,False,False
United Kingdom,45823,61444.6,48769.0,43434.5,15621.6,2946.0,-2388.5,True,True
