,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,892.6,1530.0,666.8,-2000.4,-1363.0,-2226.2,True,False
Austria,712,834.3,813.0,645.8,122.3,101.0,-66.2,True,True
Belgium,9821,17096.3,10526.0,10589.7,7275.3,705.0,768.7,True,True
Brazil,86449,57574.4,76312.0,80237.1,-28874.6,-10137.0,-6211.9,True,True
Bulgaria,338,253.7,335.0,193.2,-84.3,-3.0,-144.8,True,False
Canada,8929,17029.3,14868.0,9877.4,8100.3,5939.0,948.4,True,True
Chile,9020,890.9,1191.0,679.0,-8129.1,-7829.0,-8341.0,True,False
Colombia,8269,1775.4,3062.0,1988.3,-6493.6,-5207.0,-6280.7,True,True
Croatia,133,208.9,253.0,129.8,75.9,120.0,-3.2,False,True
Cyprus,19,26.7,24.0,10.0,7.7,5.0,-9.0,True,False
Czechia,369,603.4,409.0,396.3,234.4,40.0,27.3,True,True
Denmark,613,961.6,805.0,727.6,348.6,192.0,114.6,True,True
Dominican Republic,1055,896.6,766.0,861.6,-158.4,-289.0,-193.4,False,False
Ecuador,5507,8316.4,7146.0,5206.3,2809.4,1639.0,-300.7,True,True
Egypt,4558,1572.3,2151.0,1879.8,-2985.7,-2407.0,-2678.2,True,True
Estonia,69,125.3,100.0,64.5,56.3,31.0,-4.5,True,True
Finland,329,603.1,627.0,409.2,274.1,298.0,80.2,False,True
France,30195,42096.0,31453.0,31108.5,11901.0,1258.0,913.5,True,True
Germany,9124,14818.1,11892.0,9877.0,5694.1,2768.0,753.0,True,True
Greece,201,204.6,213.0,164.3,3.6,12.0,-36.7,False,False
Hungary,596,1171.0,962.0,709.1,575.0,366.0,113.1,True,True
Iceland,10,10.0,14.0,30.9,0.0,4.0,20.9,False,False
Ireland,1764,3052.7,2148.0,1736.3,1288.7,384.0,-27.7,True,True
Israel,457,504.4,353.0,271.8,47.4,-104.0,-185.2,False,False
Italy,35102,48524.7,38971.0,35097.6,13422.7,3869.0,-4.4,True,True
Latvia,31,39.4,37.0,16.0,8.4,6.0,-15.0,True,False
Lithuania,80,92.9,78.0,54.4,12.9,-2.0,-25.6,True,False
Luxembourg,112,154.6,135.0,114.4,42.6,23.0,2.4,True,True
Malaysia,123,151.9,153.0,112.1,28.9,30.0,-10.9,False,True
Mexico,42645,17523.0,15582.0,6733.0,-25122.0,-27063.0,-35912.0,False,False
Moldova,732,635.7,1041.0,394.4,-96.3,309.0,-337.6,False,False
Netherlands,6159,9514.3,7872.0,6972.5,3355.3,1713.0,813.5,True,True
Norway,255,331.1,286.0,224.9,76.1,31.0,-30.1,True,True
Panama,1275,774.0,920.0,632.7,-501.0,-355.0,-642.3,True,False
Peru,17843,8571.7,6757.0,6240.9,-9271.3,-11086.0,-11602.1,False,False
Philippines,1897,1829.6,1513.0,1691.4,-67.4,-384.0,-205.6,False,False
Poland,1664,2021.7,2182.0,1817.4,357.7,518.0,153.4,False,True
Portugal,1716,2011.9,1938.0,1656.4,295.9,222.0,-59.6,True,True
Romania,2165,2739.1,2962.0,4468.5,574.1,797.0,2303.5,False,False
Slovakia,28,36.7,40.0,24.1,8.7,12.0,-3.9,False,True
Slovenia,116,155.6,138.0,119.5,39.6,22.0,3.5,True,True
South Korea,298,300.9,339.0,342.9,2.9,41.0,44.9,False,False
Spain,28432,40844.0,31707.0,29579.3,12412.0,3275.0,1147.3,True,True
Sweden,5697,8473.9,7035.0,5731.7,2776.9,1338.0,34.7,True,True
Switzerland,1977,2498.6,2224.0,1935.3,521.6,247.0,-41.7,True,True
Turkey,5596,7912.4,5335.0,5243.2,2316.4,-261.0,-352.8,True,True
Ukraine,1610,1533.0,2493.0,1201.6,-77.0,883.0,-408.4,False,False
United Kingdom,45823,67841.0,49111.0,43434.5,22018.0,3288.0,-2388.5,True,True
