,mean_rank
COVIDhub-ensemble,6.6
LNQ-ens1,6.7
COVIDhub-baseline,6.8
CEID-Walk,6.8
USC-SI_kJalpha,7.8
JHU_IDD-CovidSP,7.9
UVA-Ensemble,8.1
JHUAPL-Bucky,8.1
IowaStateLW-STEM,8.3
OliverWyman-Navigator,8.4
PandemicCentral-USCounty,9.6
RobertWalraven-ESG,9.7
MITCovAlliance-SIR,9.8
LANL-GrowthRate,9.9
CU-select,10.3
Yu_Group-CLEP,11.2
