,mean_rank
COVIDhub-baseline,3.2
IowaStateLW-STEM,3.4
UCLA-SuEIR,3.6
USC-SI_kJalpha,4.2
RobertWalraven-ESG,4.3
CU-select,4.5
LANL-GrowthRate,4.9
