,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,316092.5,2643.4,3669780.5,0.0,288.9,21517.8,127310093.5
CEID-Walk,3141,327904.7,2438.1,4360524.8,0.0,264.1,19879.3,204321523.5
COVIDhub-ensemble,3141,409417.2,2809.0,7976427.4,0.0,289.0,23104.0,420168004.0
COVIDhub-baseline,3141,414687.6,2601.0,4544180.1,0.0,256.0,19600.0,134281744.0
JHU_IDD-CovidSP,3139,451127.7,3002.7,9683287.8,0.0,290.0,25619.2,522694668.3
LANL-GrowthRate,2951,496628.7,7140.7,6049193.1,0.0,931.3,46160.4,210679967.1
OliverWyman-Navigator,2671,647667.4,4568.9,15441718.3,0.0,441.0,36100.0,844309249.0
JHUAPL-Bucky,3141,684877.1,3058.8,13162903.0,0.0,316.5,28337.3,634171426.4
PandemicCentral-USCounty,3085,730088.5,6652.9,13842831.3,0.0,625.0,55696.0,724201921.0
USC-SI_kJalpha,2784,783774.1,4096.0,11255749.8,0.0,441.0,30625.0,354079489.0
UCLA-SuEIR,2906,873472.9,3056.8,20078289.0,0.0,319.6,23655.2,1025939604.4
RobertWalraven-ESG,3141,967419.7,6342.5,10828578.8,0.0,669.3,53513.6,398334537.2
CU-select,3096,1103473.8,4761.0,14105092.9,0.0,484.0,40804.0,550465444.0
MITCovAlliance-SIR,2237,1396464.9,4830.8,29276441.8,0.0,501.3,43440.1,1297918429.4
IowaStateLW-STEM,3103,1427289.5,2025.0,40973030.0,0.0,225.0,19600.0,1849774081.0
Yu_Group-CLEP,3139,1938538.0,5504.3,20696560.8,0.0,621.8,56527.9,763481987.1
UVA-Ensemble,2781,3295271.4,3361.7,121438447.8,0.0,298.9,28730.3,6768757880.5
