,mean_rank
CEID-Walk,7.4
COVIDhub-baseline,7.4
COVIDhub-ensemble,7.5
LNQ-ens1,7.6
Covid19Sim-Simulator,7.7
JCB-PRM,7.9
DDS-NBDS,8.5
USACE-ERDC_SEIR,8.7
UMich-RidgeTfReg,8.9
IowaStateLW-STEM,9.0
USC-SI_kJalpha,9.9
JHUAPL-Bucky,10.1
JHU_IDD-CovidSP,10.6
Karlen-pypm,10.8
UCLA-SuEIR,11.4
CU-select,12.1
LANL-GrowthRate,13.6
CovidAnalytics-DELPHI,15.4
RobertWalraven-ESG,15.4
