,mean_rank
COVIDhub-baseline,3.3
UCLA-SuEIR,3.5
IowaStateLW-STEM,3.6
USC-SI_kJalpha,4.0
RobertWalraven-ESG,4.3
MITCovAlliance-SIR,4.4
LANL-GrowthRate,4.9
