,mean_rank
IowaStateLW-STEM,4.0
COVIDhub-baseline,4.1
JHU_IDD-CovidSP,4.2
UCLA-SuEIR,4.3
USC-SI_kJalpha,5.0
MITCovAlliance-SIR,5.5
CU-select,5.7
RobertWalraven-ESG,6.0
LANL-GrowthRate,6.1
