,mean_rank
COVIDhub-baseline,5.8
CEID-Walk,5.8
LNQ-ens1,6.7
IowaStateLW-STEM,6.7
JHU_IDD-CovidSP,6.8
COVIDhub-ensemble,6.9
OliverWyman-Navigator,7.6
JHUAPL-Bucky,7.6
USC-SI_kJalpha,7.9
UVA-Ensemble,8.5
MITCovAlliance-SIR,9.4
RobertWalraven-ESG,9.6
CU-select,9.9
LANL-GrowthRate,10.2
Yu_Group-CLEP,10.6
