,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,230.6,64.7,717.4,0.0,19.5,181.6,24667.8
CEID-Walk,3141,241.2,65.9,852.7,0.0,21.2,182.8,26097.9
COVIDhub-baseline,3141,259.1,59.0,1175.6,0.0,19.0,168.0,41082.0
LNQ-ens1,3141,268.0,73.1,870.6,0.0,23.8,214.7,30444.6
COVIDhub-ensemble,3141,272.4,78.0,892.9,0.0,26.0,220.0,33516.0
UVA-Ensemble,2781,280.0,71.8,987.9,0.0,21.9,198.2,26724.1
LANL-GrowthRate,2951,292.8,101.1,791.1,0.0,35.5,254.0,23596.6
USC-SI_kJalpha,2781,293.5,84.0,1030.4,0.0,29.0,232.0,32506.0
UCLA-SuEIR,2820,305.5,69.6,1557.8,0.0,23.5,201.9,55744.3
OliverWyman-Navigator,2413,311.0,92.7,919.0,0.0,30.0,267.0,35050.0
IowaStateLW-STEM,3103,312.2,60.0,1438.5,0.0,18.0,179.0,33127.0
RobertWalraven-ESG,3141,312.3,82.3,1000.5,0.0,28.4,244.8,30009.9
PandemicCentral-USCounty,3055,366.5,96.0,1205.4,0.0,31.0,295.0,40179.0
CU-select,3097,368.2,82.0,1497.4,0.0,27.0,240.0,36067.0
