,mean_rank
LNQ-ens1,7.9
Geneva-DetGrowth,8.4
COVIDhub-baseline,8.9
CEID-Walk,9.3
COVIDhub-ensemble,9.3
USACE-ERDC_SEIR,9.6
USC-SI_kJalpha,10.4
DDS-NBDS,10.4
JCB-PRM,10.5
JHUAPL-Bucky,10.6
UCLA-SuEIR,10.9
IQVIA_ACOE-STAN,10.9
CU-select,11.2
Covid19Sim-Simulator,11.4
OliverWyman-Navigator,11.9
LANL-GrowthRate,12.0
Karlen-pypm,12.0
IowaStateLW-STEM,13.3
UMich-RidgeTfReg,13.7
JHU_IDD-CovidSP,15.9
TTU-squider,18.6
RobertWalraven-ESG,18.8
CovidAnalytics-DELPHI,20.1
