,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,258.4,71.4,764.1,0.0,22.5,202.6,20842.0
CEID-Walk,3141,301.7,81.6,1007.3,0.0,24.5,228.0,28299.1
COVIDhub-ensemble,3141,323.2,98.0,991.2,0.0,33.0,271.0,36210.0
LNQ-ens1,3141,329.0,94.0,1066.3,0.0,29.7,270.9,39133.2
IowaStateLW-STEM,3103,343.4,79.0,1189.1,0.0,25.0,233.0,27634.0
OliverWyman-Navigator,2467,362.2,108.0,1046.5,0.0,36.0,315.0,38399.0
RobertWalraven-ESG,3141,363.9,99.8,1168.3,0.0,32.7,281.7,37474.5
COVIDhub-baseline,3141,377.2,70.0,1882.6,0.0,23.0,215.0,64861.0
USC-SI_kJalpha,2779,380.3,98.0,1324.7,0.0,34.0,273.0,29776.0
UCLA-SuEIR,2847,383.6,85.4,1777.3,0.0,26.6,261.2,55766.5
LANL-GrowthRate,2951,422.5,117.5,1921.7,0.0,42.6,296.5,60987.0
MITCovAlliance-SIR,2094,437.9,99.1,1707.1,0.1,35.8,311.9,46068.9
CU-select,3099,607.0,95.0,3946.9,0.0,32.0,273.0,130648.0
Yu_Group-CLEP,3139,630.5,92.1,3432.0,0.0,30.0,301.8,91731.0
