,predicted_cases,actual_cases,error,perc_error
UCLA-SuEIR,2067523.0,2383769,-316246.0,-13.3%
COVIDhub-baseline,3018696.0,2383769,634927.0,26.6%
USACE-ERDC_SEIR,1735292.6,2383769,-648476.4,-27.2%
Columbia_UNC-SurvCon,1579299.0,2383769,-804470.0,-33.7%
USC-SI_kJalpha,1410212.0,2383769,-973557.0,-40.8%
IHME-CurveFit,7076251.6,2383769,4692482.6,196.9%
