,count,mean,median,std,min,25%,75%,max
CEID-Walk,51,2079.5,1294.4,3142.8,1.7,557.1,2258.8,18807.9
LNQ-ens1,51,2102.9,1501.2,3221.4,11.9,495.1,2715.8,22344.5
COVIDhub-baseline,51,2127.1,1382.0,3270.3,2.0,579.0,2258.5,20143.0
JHUAPL-Bucky,51,2134.4,1155.1,2717.2,13.0,274.8,3049.8,15144.3
JCB-PRM,51,2245.3,1140.3,4236.0,10.0,327.2,2194.4,28300.8
COVIDhub-ensemble,51,2266.9,1641.0,3425.4,1.0,771.5,2460.0,22981.0
USC-SI_kJalpha,51,2312.0,1514.0,3161.2,8.0,434.5,2850.5,17131.0
IQVIA_ACOE-STAN,49,2385.6,1244.0,3717.4,2.0,363.0,2471.5,21224.0
UCLA-SuEIR,51,2568.8,1899.4,3876.1,17.5,802.7,2810.2,24736.7
DDS-NBDS,51,2738.1,908.9,4136.3,2.9,192.7,2539.8,18106.7
Covid19Sim-Simulator,51,2744.0,1641.5,5189.3,19.0,387.3,3000.9,35788.1
UMich-RidgeTfReg,50,2820.0,1618.0,3486.7,26.0,636.1,3636.9,19063.7
IowaStateLW-STEM,49,2843.3,1564.0,3450.5,4.0,538.7,3675.5,16791.0
OliverWyman-Navigator,51,2998.2,1371.0,5876.5,19.0,468.0,3509.0,38387.0
LANL-GrowthRate,51,3057.3,1798.0,4581.7,6.1,832.0,3259.0,29454.7
Karlen-pypm,51,3068.9,1693.5,5487.0,7.0,674.0,3155.6,36895.9
CU-select,51,3225.0,1599.0,6117.5,14.0,871.0,3160.0,36206.0
USACE-ERDC_SEIR,51,3965.2,1324.3,10593.8,13.6,256.8,3377.8,69543.5
JHU_IDD-CovidSP,51,4258.4,2702.5,7275.8,11.5,737.6,5316.5,48512.9
RobertWalraven-ESG,51,5208.7,3217.1,8832.3,10.9,1610.8,5298.2,59655.8
CovidAnalytics-DELPHI,51,5891.1,3607.0,7378.8,26.0,1777.0,7565.0,45707.0
