,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,40500622.8,3453501.9,178275630.9,35.0,466879.2,10891285.1,1264645957.8
IowaStateLW-STEM,49,41243321.4,6661561.0,109139420.4,5625.0,1009385.0,19375364.5,637764516.0
UMich-RidgeTfReg,49,49641584.6,6639652.7,134956984.2,2444.9,458478.4,23056197.3,682917586.6
OliverWyman-Navigator,51,50223895.2,4177936.0,215586778.5,2116.0,2387173.0,20432522.5,1509477904.0
COVIDhub-baseline,51,57822998.7,7279204.0,277039927.5,121.0,737472.5,14791716.0,1944545409.0
CEID-Walk,51,58158998.3,5885941.8,276000122.1,230.3,893224.6,15883999.9,1942542333.8
Covid19Sim-Simulator,51,68929967.3,3796317.1,351654146.0,2216.5,1283676.5,19597273.2,2510508869.4
LNQ-ens1,51,71224820.0,8660814.9,341855047.5,38.3,1634672.1,21857430.4,2440578880.2
COVIDhub-ensemble,51,71432866.7,9647236.0,331432082.2,1.0,2430649.0,27089752.5,2348856225.0
CU-select,51,75527616.2,11309769.0,247865514.8,100.0,2221529.0,38522308.5,1623525849.0
DDS-NBDS,51,81276913.7,8806745.9,314088009.9,285.6,1138749.3,28133868.5,2141169465.6
USACE-ERDC_SEIR,51,83106470.8,12471539.6,320454061.1,232.3,1690005.9,40530731.4,2249215901.3
Karlen-pypm,51,84748583.4,5184729.0,248332947.6,193.2,1078814.9,47005544.3,1454644344.0
LANL-GrowthRate,51,93916511.5,15625772.2,330128374.7,187.1,1833374.3,62935628.3,2287965961.6
JCB-PRM,51,104740441.4,5409332.3,570520690.3,1694.7,1438657.3,21396531.8,4073693847.2
UCLA-SuEIR,51,112736324.5,14652971.9,488321874.7,1194.4,2888332.2,58129177.3,3466954916.0
JHU_IDD-CovidSP,51,119786530.7,10506457.9,520185985.7,1094.3,1352550.1,56242423.9,3668310209.1
USC-SI_kJalpha,51,140864871.3,12166144.0,637541729.0,1225.0,1661652.5,45843952.5,4522697001.0
IQVIA_ACOE-STAN,49,142776879.2,31787044.0,545062942.0,1849.0,7150760.0,72135828.5,3866725489.0
CovidAnalytics-DELPHI,51,159395073.6,24870169.0,422620119.6,3969.0,4399492.5,121878042.5,2788473636.0
RobertWalraven-ESG,51,223111103.6,37398484.1,870194299.4,949.9,7861594.8,131131234.3,6113827789.5
Geneva-DetGrowth,51,415535160.3,90606452.8,1385105022.9,4817.3,20128113.2,224468693.7,9538757430.6
TTU-squider,51,602694042.9,31517198.1,2239402738.9,471.9,2829185.0,144047968.0,15618603404.8
