,mean_rank
CEID-Walk,8.1
COVIDhub-baseline,8.1
JCB-PRM,8.6
JHUAPL-Bucky,8.9
DDS-NBDS,8.9
IQVIA_ACOE-STAN,9.0
LNQ-ens1,9.1
OliverWyman-Navigator,9.5
COVIDhub-ensemble,9.8
USACE-ERDC_SEIR,9.9
USC-SI_kJalpha,10.4
Covid19Sim-Simulator,10.9
UMich-RidgeTfReg,11.0
Karlen-pypm,11.8
IowaStateLW-STEM,11.9
CU-select,12.0
UCLA-SuEIR,12.3
LANL-GrowthRate,12.6
JHU_IDD-CovidSP,13.7
RobertWalraven-ESG,16.6
CovidAnalytics-DELPHI,17.9
