,mean_rank
COVIDhub-baseline,3.1
IowaStateLW-STEM,3.8
UCLA-SuEIR,4.0
USACE-ERDC_SEIR,4.0
USC-SI_kJalpha,4.7
RobertWalraven-ESG,5.1
LANL-GrowthRate,5.6
CovidAnalytics-DELPHI,5.7
