,mean_rank
COVIDhub-baseline,7.7
JHUAPL-Bucky,7.9
CEID-Walk,8.0
Covid19Sim-Simulator,8.2
OliverWyman-Navigator,8.7
UMich-RidgeTfReg,8.7
JCB-PRM,9.2
LNQ-ens1,9.3
COVIDhub-ensemble,10.0
IowaStateLW-STEM,10.0
USACE-ERDC_SEIR,10.9
DDS-NBDS,11.0
CU-select,11.2
Karlen-pypm,11.2
JHU_IDD-CovidSP,11.8
USC-SI_kJalpha,12.3
LANL-GrowthRate,13.2
UCLA-SuEIR,13.5
TTU-squider,15.4
RobertWalraven-ESG,16.4
CovidAnalytics-DELPHI,16.7
