,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,17619507.7,1739761.0,45247202.2,1444.0,203589.0,5925512.0,217090756.0
JHUAPL-Bucky,51,18873952.1,832078.7,98606395.0,41.3,35990.8,4393780.1,704923687.1
UMich-RidgeTfReg,49,20138740.8,2694319.2,71157805.1,392.1,56077.7,5867784.5,473004149.6
IQVIA_ACOE-STAN,49,22535551.6,887364.0,118466455.5,16.0,113364.5,6338618.5,845006761.0
OliverWyman-Navigator,51,22549450.0,1893376.0,117592128.3,441.0,358196.5,5664522.5,836597776.0
CU-select,51,26204459.2,2992900.0,127127948.4,4.0,527365.0,7480796.5,909082801.0
COVIDhub-baseline,51,27885568.5,1776889.0,151670204.4,4.0,241238.5,6124005.0,1081357456.0
CEID-Walk,51,28234729.7,1438802.6,152838762.1,8.9,163308.5,9370829.3,1090832534.3
Covid19Sim-Simulator,51,30200357.1,1227808.3,169327063.0,855.6,334528.6,7062520.1,1211832212.2
COVIDhub-ensemble,51,30496095.2,2178576.0,156442036.1,49.0,151610.0,12824140.5,1117431184.0
LNQ-ens1,51,31134292.0,2588237.4,166497805.0,99.2,339446.9,9669388.7,1192607044.8
USACE-ERDC_SEIR,51,32077836.4,2857242.7,143331497.7,278.2,616441.5,16099413.8,1018475599.4
LANL-GrowthRate,51,33174185.6,3080747.2,137255722.7,2.3,554350.5,17205051.5,967603679.0
Karlen-pypm,51,34228004.7,1378510.8,107359269.5,240.2,172484.5,22179789.6,689256763.7
DDS-NBDS,51,35530417.0,1967184.1,148005501.4,29.2,259950.8,12870897.2,1027283421.4
JCB-PRM,51,44309866.2,1491991.0,256976616.7,238.4,463920.7,7594541.9,1835053152.6
UCLA-SuEIR,51,45358702.5,4199316.5,223233009.0,137.4,501870.1,17186123.3,1596100640.4
JHU_IDD-CovidSP,51,54257900.9,5921354.4,249048438.0,1367.5,375593.7,22211016.8,1774639193.8
USC-SI_kJalpha,51,55021889.5,2449225.0,275099747.5,36.0,440032.5,16257985.0,1960806961.0
CovidAnalytics-DELPHI,51,63489031.9,15634116.0,181344249.1,1225.0,1009722.5,46418265.0,1236999241.0
RobertWalraven-ESG,51,96571634.8,10022416.3,415083178.1,199.4,2436160.5,48457823.6,2934681425.3
Geneva-DetGrowth,51,151151988.2,26472377.5,594919564.5,924.6,5261721.1,69505743.9,4167033325.3
TTU-squider,51,251197811.0,9667267.7,961132988.3,292.4,1272139.8,66542349.8,6694389834.2
