,mean_rank
IQVIA_ACOE-STAN,7.6
JHUAPL-Bucky,8.4
COVIDhub-baseline,8.7
CEID-Walk,9.0
OliverWyman-Navigator,9.4
UMich-RidgeTfReg,9.5
Covid19Sim-Simulator,9.6
JCB-PRM,9.6
COVIDhub-ensemble,10.2
LNQ-ens1,10.3
IowaStateLW-STEM,10.5
DDS-NBDS,11.5
USACE-ERDC_SEIR,11.5
Karlen-pypm,11.8
CU-select,11.9
LANL-GrowthRate,12.6
USC-SI_kJalpha,12.8
UCLA-SuEIR,13.8
JHU_IDD-CovidSP,13.9
TTU-squider,16.3
RobertWalraven-ESG,16.9
CovidAnalytics-DELPHI,17.5
