,mean_rank
JHU_IDD-CovidSP,4.6
COVIDhub-baseline,4.9
IowaStateLW-STEM,5.3
UCLA-SuEIR,5.6
LNQ-ens1,5.8
USC-SI_kJalpha,6.1
OliverWyman-Navigator,6.4
COVIDhub-ensemble,6.4
CU-select,6.6
RobertWalraven-ESG,6.7
LANL-GrowthRate,7.5
